host,problem,function,dimension,instance,seed,action,baseline_best,first_f,best_h1,best_h10,best_h50,best_h400
cma,bbob_f002_i78_d20,2,20,78,0,pass,215562.10327774193,2958493.375278836,215562.10327774193,215562.10327774193,202691.48862336582,57857.36161034802
cma,bbob_f002_i78_d20,2,20,78,0,contract,215562.10327774193,805740.6238930038,215562.10327774193,215562.10327774193,140898.27268146264,33179.68464116086
cma,bbob_f002_i78_d20,2,20,78,0,reflect,215562.10327774193,431127.1409103262,215562.10327774193,215562.10327774193,201799.29005510814,98678.5935683344
de,bbob_f002_i78_d20,2,20,78,1,pass,2426905.6817121007,21453167.871737182,2426905.6817121007,2245839.25188594,2245839.25188594,927098.0974830238
de,bbob_f002_i78_d20,2,20,78,1,contract,2426905.6817121007,5643841.266684227,2426905.6817121007,2245839.25188594,2245839.25188594,715834.5904229005
de,bbob_f002_i78_d20,2,20,78,1,reflect,2426905.6817121007,51094723.49364394,2426905.6817121007,2245839.25188594,2245839.25188594,927098.0974830238
pso,bbob_f002_i78_d20,2,20,78,1,pass,457470.07858261885,3469555.333814485,457470.07858261885,457470.07858261885,457470.07858261885,176878.78821175484
pso,bbob_f002_i78_d20,2,20,78,1,contract,457470.07858261885,1329061.6323007445,457470.07858261885,457470.07858261885,457470.07858261885,176878.78821175484
pso,bbob_f002_i78_d20,2,20,78,1,reflect,457470.07858261885,5486284.509775854,457470.07858261885,457470.07858261885,457470.07858261885,176878.78821175484
cma,bbob_f002_i78_d20,2,20,78,1,pass,331929.4931264916,996586.5708563208,331929.4931264916,331929.4931264916,331929.4931264916,58170.10128750587
cma,bbob_f002_i78_d20,2,20,78,1,contract,331929.4931264916,479230.8880046123,331929.4931264916,331929.4931264916,266077.8726130614,56863.35897447927
cma,bbob_f002_i78_d20,2,20,78,1,reflect,331929.4931264916,1402831.0222519333,331929.4931264916,331929.4931264916,303965.9883831568,50580.01203426004
de,bbob_f003_i77_d20,3,20,77,0,pass,757.4029909572453,1360.4120642697412,757.4029909572453,757.4029909572453,757.4029909572453,757.4029909572453
de,bbob_f003_i77_d20,3,20,77,0,contract,757.4029909572453,705.1122247375795,705.1122247375795,705.1122247375795,705.1122247375795,705.1122247375795
de,bbob_f003_i77_d20,3,20,77,0,reflect,757.4029909572453,2137.289220823441,757.4029909572453,757.4029909572453,757.4029909572453,757.4029909572453
pso,bbob_f003_i77_d20,3,20,77,0,pass,425.2536000877554,913.3602599483672,425.2536000877554,425.2536000877554,391.39817243266145,371.92053845748114
pso,bbob_f003_i77_d20,3,20,77,0,contract,425.2536000877554,606.7682652360124,425.2536000877554,425.2536000877554,391.39817243266145,371.92053845748114
pso,bbob_f003_i77_d20,3,20,77,0,reflect,425.2536000877554,1040.7204437544272,425.2536000877554,425.2536000877554,391.39817243266145,371.92053845748114
cma,bbob_f003_i77_d20,3,20,77,0,pass,277.6429214314276,386.07720472141284,277.6429214314276,277.6429214314276,250.29925370752602,250.29925370752602
cma,bbob_f003_i77_d20,3,20,77,0,contract,277.6429214314276,417.6835568029744,277.6429214314276,277.6429214314276,277.6429214314276,277.6429214314276
cma,bbob_f003_i77_d20,3,20,77,0,reflect,277.6429214314276,369.4817884407906,277.6429214314276,277.6429214314276,277.6429214314276,254.21298073292445
de,bbob_f003_i77_d20,3,20,77,1,pass,706.2379334980294,1566.4873086781536,706.2379334980294,706.2379334980294,659.0724950694519,659.0724950694519
de,bbob_f003_i77_d20,3,20,77,1,contract,706.2379334980294,1030.2927454478643,706.2379334980294,706.2379334980294,659.0724950694519,659.0724950694519
de,bbob_f003_i77_d20,3,20,77,1,reflect,706.2379334980294,1301.3039358303884,706.2379334980294,706.2379334980294,659.0724950694519,659.0724950694519
pso,bbob_f003_i77_d20,3,20,77,1,pass,470.65575726632875,657.795137847653,470.65575726632875,470.65575726632875,452.32406669123765,362.26818936755336
pso,bbob_f003_i77_d20,3,20,77,1,contract,470.65575726632875,551.4492420005329,470.65575726632875,470.65575726632875,452.32406669123765,362.26818936755336
pso,bbob_f003_i77_d20,3,20,77,1,reflect,470.65575726632875,727.4681094923781,470.65575726632875,470.65575726632875,452.32406669123765,362.26818936755336
cma,bbob_f003_i77_d20,3,20,77,1,pass,330.23465334401834,404.87546790932885,330.23465334401834,330.23465334401834,330.23465334401834,295.4680206950488
cma,bbob_f003_i77_d20,3,20,77,1,contract,330.23465334401834,431.53914898559987,330.23465334401834,330.23465334401834,330.23465334401834,294.5595708214187
cma,bbob_f003_i77_d20,3,20,77,1,reflect,330.23465334401834,405.09089556412954,330.23465334401834,330.23465334401834,330.23465334401834,269.34635490175737
de,bbob_f003_i78_d20,3,20,78,0,pass,635.4177731575714,3693.2645370698874,635.4177731575714,635.4177731575714,635.4177731575714,593.4350980503837
de,bbob_f003_i78_d20,3,20,78,0,contract,635.4177731575714,683.0931346012529,635.4177731575714,635.4177731575714,635.4177731575714,593.4350980503837
de,bbob_f003_i78_d20,3,20,78,0,reflect,635.4177731575714,2056.4388970484033,635.4177731575714,635.4177731575714,635.4177731575714,593.4350980503837
pso,bbob_f003_i78_d20,3,20,78,0,pass,355.22493888949,467.30556989798225,355.22493888949,355.22493888949,338.5975255690358,281.8946386592089
pso,bbob_f003_i78_d20,3,20,78,0,contract,355.22493888949,442.83059795483473,355.22493888949,355.22493888949,338.5975255690358,281.8946386592089
pso,bbob_f003_i78_d20,3,20,78,0,reflect,355.22493888949,1565.161329661971,355.22493888949,355.22493888949,338.5975255690358,281.8946386592089
cma,bbob_f003_i78_d20,3,20,78,0,pass,152.36757852047225,228.707800017291,152.36757852047225,152.36757852047225,152.36757852047225,140.7947635627908
cma,bbob_f003_i78_d20,3,20,78,0,contract,152.36757852047225,186.66836229367442,152.36757852047225,152.36757852047225,152.36757852047225,123.10710143957193
cma,bbob_f003_i78_d20,3,20,78,0,reflect,152.36757852047225,277.5953549255837,152.36757852047225,152.36757852047225,152.36757852047225,119.33834516266053
de,bbob_f003_i78_d20,3,20,78,1,pass,602.2791931759441,2424.591704605158,602.2791931759441,602.2791931759441,602.2791931759441,555.7081882422772
de,bbob_f003_i78_d20,3,20,78,1,contract,602.2791931759441,789.4690674682613,602.2791931759441,602.2791931759441,602.2791931759441,555.7081882422772
de,bbob_f003_i78_d20,3,20,78,1,reflect,602.2791931759441,2383.773550565558,602.2791931759441,602.2791931759441,602.2791931759441,555.7081882422772
pso,bbob_f003_i78_d20,3,20,78,1,pass,361.5541831780722,666.0701448353278,361.5541831780722,328.2014665781853,311.3236004705933,209.31909009060075
pso,bbob_f003_i78_d20,3,20,78,1,contract,361.5541831780722,423.5217008999813,361.5541831780722,328.2014665781853,311.3236004705933,209.31909009060075
pso,bbob_f003_i78_d20,3,20,78,1,reflect,361.5541831780722,770.7294667983638,361.5541831780722,328.2014665781853,311.3236004705933,209.31909009060075
cma,bbob_f003_i78_d20,3,20,78,1,pass,175.01925456685956,248.41467057321168,175.01925456685956,175.01925456685956,175.01925456685956,100.25638275119526
cma,bbob_f003_i78_d20,3,20,78,1,contract,175.01925456685956,216.5254358962812,175.01925456685956,175.01925456685956,173.2655607750617,151.50317149936112
cma,bbob_f003_i78_d20,3,20,78,1,reflect,175.01925456685956,248.05964192234595,175.01925456685956,175.01925456685956,152.26281415509655,143.92712157712765
de,bbob_f004_i77_d20,4,20,77,0,pass,716.3087787382995,2589.7597380499997,716.3087787382995,716.3087787382995,716.3087787382995,716.3087787382995
de,bbob_f004_i77_d20,4,20,77,0,contract,716.3087787382995,789.9896707685602,716.3087787382995,716.3087787382995,716.3087787382995,716.3087787382995
de,bbob_f004_i77_d20,4,20,77,0,reflect,716.3087787382995,10411.324349961884,716.3087787382995,716.3087787382995,716.3087787382995,716.3087787382995
pso,bbob_f004_i77_d20,4,20,77,0,pass,474.11903259703826,2635.665959299042,474.11903259703826,474.11903259703826,464.7909261711106,455.4622734654425
pso,bbob_f004_i77_d20,4,20,77,0,contract,474.11903259703826,792.5649995474905,474.11903259703826,474.11903259703826,464.7909261711106,455.4622734654425
pso,bbob_f004_i77_d20,4,20,77,0,reflect,474.11903259703826,1179.923532991381,474.11903259703826,474.11903259703826,464.7909261711106,455.4622734654425
cma,bbob_f004_i77_d20,4,20,77,0,pass,365.66268684539926,495.9399542787435,365.66268684539926,365.66268684539926,365.66268684539926,287.26655148594625
cma,bbob_f004_i77_d20,4,20,77,0,contract,365.66268684539926,444.06050372508423,365.66268684539926,365.66268684539926,318.287260775617,299.7497662305521
cma,bbob_f004_i77_d20,4,20,77,0,reflect,365.66268684539926,1263.4709062952154,365.66268684539926,365.66268684539926,360.4503269235613,311.03809311382247
de,bbob_f004_i77_d20,4,20,77,1,pass,978.2471847787419,3714.7393981022215,978.2471847787419,978.2471847787419,978.2471847787419,978.2471847787419
de,bbob_f004_i77_d20,4,20,77,1,contract,978.2471847787419,1041.0090342409414,978.2471847787419,978.2471847787419,978.2471847787419,978.2471847787419
de,bbob_f004_i77_d20,4,20,77,1,reflect,978.2471847787419,4849.322154902811,978.2471847787419,978.2471847787419,978.2471847787419,978.2471847787419
pso,bbob_f004_i77_d20,4,20,77,1,pass,547.2942945175294,833.449903670095,547.2942945175294,547.2942945175294,543.2693091662009,472.2479598386365
pso,bbob_f004_i77_d20,4,20,77,1,contract,547.2942945175294,740.9364426898751,547.2942945175294,547.2942945175294,543.2693091662009,472.2479598386365
pso,bbob_f004_i77_d20,4,20,77,1,reflect,547.2942945175294,17458.27176065422,547.2942945175294,547.2942945175294,543.2693091662009,472.2479598386365
cma,bbob_f004_i77_d20,4,20,77,1,pass,473.15645382400425,525.8713447045758,473.15645382400425,473.15645382400425,457.1621218924893,296.4620888675953
cma,bbob_f004_i77_d20,4,20,77,1,contract,473.15645382400425,531.9319820215055,473.15645382400425,473.15645382400425,378.3950482624115,350.6484748626882
cma,bbob_f004_i77_d20,4,20,77,1,reflect,473.15645382400425,1041.3493317256991,473.15645382400425,473.15645382400425,409.6707934527281,279.2988365432178
de,bbob_f004_i78_d20,4,20,78,0,pass,726.7942685372416,1452.9153346189898,726.7942685372416,726.7942685372416,726.7942685372416,726.7942685372416
de,bbob_f004_i78_d20,4,20,78,0,contract,726.7942685372416,840.6247589324826,726.7942685372416,726.7942685372416,726.7942685372416,726.7942685372416
de,bbob_f004_i78_d20,4,20,78,0,reflect,726.7942685372416,11026.888277726795,726.7942685372416,726.7942685372416,726.7942685372416,726.7942685372416
pso,bbob_f004_i78_d20,4,20,78,0,pass,371.5500978368721,456.4702718839724,371.5500978368721,371.5500978368721,371.5500978368721,306.2973129148688
pso,bbob_f004_i78_d20,4,20,78,0,contract,371.5500978368721,379.75733937411997,371.5500978368721,371.5500978368721,371.5500978368721,299.0018901518823
pso,bbob_f004_i78_d20,4,20,78,0,reflect,371.5500978368721,4246.244179888415,371.5500978368721,371.5500978368721,371.5500978368721,299.0018901518823
cma,bbob_f004_i78_d20,4,20,78,0,pass,212.18441332602558,332.39645196359186,212.18441332602558,212.18441332602558,176.77790106872723,126.26949401085805
cma,bbob_f004_i78_d20,4,20,78,0,contract,212.18441332602558,311.41082321343475,212.18441332602558,196.36898834710988,196.36898834710988,155.9689174358609
cma,bbob_f004_i78_d20,4,20,78,0,reflect,212.18441332602558,482.04780189398,212.18441332602558,212.18441332602558,194.65824586320443,169.95264723109804
de,bbob_f004_i78_d20,4,20,78,1,pass,736.3789030173602,3645.585975446855,736.3789030173602,736.3789030173602,736.3789030173602,736.3789030173602
de,bbob_f004_i78_d20,4,20,78,1,contract,736.3789030173602,919.466683415118,736.3789030173602,736.3789030173602,736.3789030173602,736.3789030173602
de,bbob_f004_i78_d20,4,20,78,1,reflect,736.3789030173602,7837.246245916877,736.3789030173602,736.3789030173602,736.3789030173602,736.3789030173602
pso,bbob_f004_i78_d20,4,20,78,1,pass,390.2934182304325,536.9847195870012,390.2934182304325,390.2934182304325,366.65971766044925,259.6688166984664
pso,bbob_f004_i78_d20,4,20,78,1,contract,390.2934182304325,394.6099645694742,390.2934182304325,390.2934182304325,366.65971766044925,283.8862810517514
pso,bbob_f004_i78_d20,4,20,78,1,reflect,390.2934182304325,2031.2682743673345,390.2934182304325,390.2934182304325,366.65971766044925,283.8862810517514
cma,bbob_f004_i78_d20,4,20,78,1,pass,284.62497615102916,309.82960939086365,284.62497615102916,250.45761902814664,221.92991007847885,157.63806020073247
cma,bbob_f004_i78_d20,4,20,78,1,contract,284.62497615102916,318.95909436410943,284.62497615102916,250.45761902814664,218.1315666150243,189.36108832350962
cma,bbob_f004_i78_d20,4,20,78,1,reflect,284.62497615102916,389.5903821323461,284.62497615102916,250.45761902814664,243.3215941049663,175.3199523831318
de,bbob_f005_i77_d20,5,20,77,0,pass,279.7038774236564,521.978916671042,279.7038774236564,279.7038774236564,279.7038774236564,279.7038774236564
de,bbob_f005_i77_d20,5,20,77,0,contract,279.7038774236564,412.9551490097185,279.7038774236564,279.7038774236564,279.7038774236564,271.1627317044801
de,bbob_f005_i77_d20,5,20,77,0,reflect,279.7038774236564,469.533784381645,279.7038774236564,279.7038774236564,279.7038774236564,279.7038774236564
pso,bbob_f005_i77_d20,5,20,77,0,pass,178.2652167764138,187.8166641169425,178.2652167764138,174.45115835541077,163.53422902833333,149.59
pso,bbob_f005_i77_d20,5,20,77,0,contract,178.2652167764138,183.5185128137046,178.2652167764138,174.45115835541077,163.53422902833333,149.59
pso,bbob_f005_i77_d20,5,20,77,0,reflect,178.2652167764138,300.5143614756165,178.2652167764138,174.45115835541077,163.53422902833333,149.59
cma,bbob_f005_i77_d20,5,20,77,0,pass,193.85443125839208,231.30656734158222,193.85443125839208,193.85443125839208,193.85443125839208,169.03015283829006
cma,bbob_f005_i77_d20,5,20,77,0,contract,193.85443125839208,219.77592379666083,193.85443125839208,193.85443125839208,193.85443125839208,177.02456559490201
cma,bbob_f005_i77_d20,5,20,77,0,reflect,193.85443125839208,240.80665868050195,193.85443125839208,193.85443125839208,193.85443125839208,177.25410422298464
de,bbob_f005_i77_d20,5,20,77,1,pass,354.2774020218208,467.47702312084414,354.2774020218208,347.80785755364707,347.80785755364707,312.5316616073163
de,bbob_f005_i77_d20,5,20,77,1,contract,354.2774020218208,416.53719362628374,354.2774020218208,347.80785755364707,347.80785755364707,319.757736553834
de,bbob_f005_i77_d20,5,20,77,1,reflect,354.2774020218208,433.10480824378874,354.2774020218208,347.80785755364707,347.80785755364707,312.5316616073163
pso,bbob_f005_i77_d20,5,20,77,1,pass,199.0034341146428,246.33931957428882,199.0034341146428,198.48390417423911,183.8920707785823,149.59
pso,bbob_f005_i77_d20,5,20,77,1,contract,199.0034341146428,225.03817111744812,199.0034341146428,198.48390417423911,183.8920707785823,149.59
pso,bbob_f005_i77_d20,5,20,77,1,reflect,199.0034341146428,351.9110873270048,199.0034341146428,198.48390417423911,183.8920707785823,149.59
cma,bbob_f005_i77_d20,5,20,77,1,pass,208.0907499975599,213.93437654964734,208.0907499975599,197.4780009216874,196.8933492291192,166.88447340028557
cma,bbob_f005_i77_d20,5,20,77,1,contract,208.0907499975599,214.48175729919132,208.0907499975599,208.0907499975599,199.33983277957856,170.297844146771
cma,bbob_f005_i77_d20,5,20,77,1,reflect,208.0907499975599,230.1235029057364,208.0907499975599,208.0907499975599,197.92410500611606,176.28055668749326
de,bbob_f005_i78_d20,5,20,78,0,pass,-823.5969269847221,-686.7144463111861,-823.5969269847221,-823.5969269847221,-823.5969269847221,-827.3177087523677
de,bbob_f005_i78_d20,5,20,78,0,contract,-823.5969269847221,-748.3115626142772,-823.5969269847221,-823.5969269847221,-823.5969269847221,-844.8315209705547
de,bbob_f005_i78_d20,5,20,78,0,reflect,-823.5969269847221,-698.8239223547951,-823.5969269847221,-823.5969269847221,-823.5969269847221,-827.3177087523677
pso,bbob_f005_i78_d20,5,20,78,0,pass,-984.2401063465827,-887.9519422453275,-984.2401063465827,-984.2401063465827,-987.0107239209815,-1000.0
pso,bbob_f005_i78_d20,5,20,78,0,contract,-984.2401063465827,-931.2816160908924,-984.2401063465827,-984.2401063465827,-987.0107239209815,-1000.0
pso,bbob_f005_i78_d20,5,20,78,0,reflect,-984.2401063465827,-836.6554632693127,-984.2401063465827,-984.2401063465827,-987.0107239209815,-1000.0
cma,bbob_f005_i78_d20,5,20,78,0,pass,-942.9839292110719,-941.6092065191921,-942.9839292110719,-950.4341985541009,-952.9597134535647,-978.5360970808417
cma,bbob_f005_i78_d20,5,20,78,0,contract,-942.9839292110719,-942.0420332665473,-942.9839292110719,-950.4341985541009,-950.4341985541009,-969.424991868051
cma,bbob_f005_i78_d20,5,20,78,0,reflect,-942.9839292110719,-890.9712019056607,-942.9839292110719,-950.4341985541009,-961.6499004643507,-980.4670406836059
de,bbob_f005_i78_d20,5,20,78,1,pass,-796.3385207693686,-700.1211781087289,-796.3385207693686,-796.3385207693686,-796.3385207693686,-895.3977863694815
de,bbob_f005_i78_d20,5,20,78,1,contract,-796.3385207693686,-743.4189823060168,-796.3385207693686,-796.3385207693686,-796.3385207693686,-895.3977863694815
de,bbob_f005_i78_d20,5,20,78,1,reflect,-796.3385207693686,-725.4837540524131,-796.3385207693686,-796.3385207693686,-796.3385207693686,-895.3977863694815
pso,bbob_f005_i78_d20,5,20,78,1,pass,-947.1393338233372,-919.8464277523034,-947.1393338233372,-949.1614275305144,-970.6332826172302,-999.8951591035791
pso,bbob_f005_i78_d20,5,20,78,1,contract,-947.1393338233372,-932.1282354842687,-947.1393338233372,-949.1614275305144,-970.6332826172302,-999.8951591035791
pso,bbob_f005_i78_d20,5,20,78,1,reflect,-947.1393338233372,-837.7953800526759,-947.1393338233372,-949.1614275305144,-970.6332826172302,-999.8951591035791
cma,bbob_f005_i78_d20,5,20,78,1,pass,-934.6477189683526,-930.2606280357528,-934.6477189683526,-936.9829632963233,-947.7318550004197,-959.8374796031542
cma,bbob_f005_i78_d20,5,20,78,1,contract,-934.6477189683526,-930.2556161881877,-934.6477189683526,-939.3861979072254,-943.0177457938313,-957.1098092247762
cma,bbob_f005_i78_d20,5,20,78,1,reflect,-934.6477189683526,-926.4846088390741,-934.6477189683526,-946.8400890831687,-946.8400890831687,-965.8271108261188
de,bbob_f006_i77_d20,6,20,77,0,pass,210887.4169894319,1146440.9128642161,210887.4169894319,210887.4169894319,210887.4169894319,100903.78853404179
de,bbob_f006_i77_d20,6,20,77,0,contract,210887.4169894319,303883.85396623524,210887.4169894319,210887.4169894319,210887.4169894319,100903.78853404179
