problem,function,instance,dimension,seed,mode,popsize,baseline_best,pass_proposal_f,first_f,best_h1,best_h10,best_h50,best_h200,mean_shift_generation,sigma_ratio_generation,trace_ratio_generation,condition_ratio_generation,sigma_ratio_final,trace_ratio_final
bbob_f005_i79_d10,5,79,10,2,inject,10,-5.453233100933094,,-2.9063052080504157,-5.453233100933094,-5.453233100933094,-9.42897864591065,-10.984551490353045,1.5993138663081023,1.08490685904485,1.0067614997693282,1.2683588099806131,0.4842337247662167,1.0525417792815135
bbob_f005_i79_d10,5,79,10,3,pass,10,5.452460300556545,19.234663874654558,19.234663874654558,5.452460300556545,5.452460300556545,5.452460300556545,5.452460300556545,1.0682615846923837,0.9788755584407993,1.0013313109837132,1.1913392475775981,0.44245089080345684,1.0770078705594348
bbob_f005_i79_d10,5,79,10,3,direct,10,5.452460300556545,,15.1604961655866,5.452460300556545,5.452460300556545,5.452460300556545,4.16649013512577,1.0587544286977875,0.9668963321940128,1.0005969800257482,1.2200867678510878,0.5173975659200337,0.9998721438612682
bbob_f005_i79_d10,5,79,10,3,inject,10,5.452460300556545,,15.1604961655866,5.452460300556545,5.452460300556545,5.452460300556545,0.6819329089348969,1.0587544286977875,0.9668963321940128,0.9994594712602114,1.2134224490098233,0.5541247456754,1.1147704145451929
bbob_f005_i80_d10,5,80,10,0,pass,10,-19.571706102470067,-13.602759185436994,-13.602759185436994,-19.571706102470067,-19.571706102470067,-26.64882232882103,-34.86798999918929,1.162584913168323,0.9350629807375341,0.9849132247848016,1.0660151209478657,0.42645569261659994,0.9006988217039918
bbob_f005_i80_d10,5,80,10,0,direct,10,-19.571706102470067,,-13.292620678888827,-19.571706102470067,-19.571706102470067,-22.013549485215208,-31.811765870034613,1.0880164032275068,0.9295280280335492,0.983000652217625,1.0644214455621286,0.7607425385346283,1.0127630004801265
bbob_f005_i80_d10,5,80,10,0,inject,10,-19.571706102470067,,-13.292620678888827,-19.571706102470067,-19.571706102470067,-22.90911028911576,-32.9489006794969,0.9877377783690177,0.9662297030824697,0.9855090415187794,1.0698918953222982,0.4616945486109601,0.9333205309639986
bbob_f005_i80_d10,5,80,10,1,pass,10,5.092288329566777,22.642706610909755,22.642706610909755,5.092288329566777,5.092288329566777,1.961574397821444,-1.7192647959819638,1.2965562430078414,0.9514879949061801,0.9933311353225748,1.2129607514181235,0.3826724860490916,1.1477434167787195
bbob_f005_i80_d10,5,80,10,1,direct,10,5.092288329566777,,15.258282603922815,5.092288329566777,5.092288329566777,2.911297138485672,-2.3739007864358186,1.2913253246260323,0.9537261238308312,0.9911285117933281,1.1961324622395044,0.7906818644598312,1.1344908368736715
bbob_f005_i80_d10,5,80,10,1,inject,10,5.092288329566777,,15.258282603922815,5.092288329566777,5.092288329566777,0.8202357878020337,-5.127858128194283,0.9632239230842489,0.9042272809818065,0.989301837980531,1.2097189284264078,0.4954676341092104,1.0981000573353545
bbob_f005_i80_d10,5,80,10,2,pass,10,-1.0785570747281312,2.7823461583115403,2.7823461583115403,-1.0785570747281312,-1.0785570747281312,-4.009217329888024,-4.009217329888024,1.2294019578335484,0.9747036060282214,0.9988123387561286,1.1886045184886,0.4289735895034001,0.9755367727629711
bbob_f005_i80_d10,5,80,10,2,direct,10,-1.0785570747281312,,1.0449397034436956,-1.0785570747281312,-1.0785570747281312,-2.494741737017222,-3.7445084373626187,0.917627666964173,0.9692771476831389,0.9935568470579208,1.1812517054871314,0.3422064407369251,0.9890744415314406
bbob_f005_i80_d10,5,80,10,2,inject,10,-1.0785570747281312,,1.0449397034436956,-1.0785570747281312,-1.0785570747281312,-9.513142115705524,-9.513142115705524,1.7763926767477054,1.0200492002850279,1.0037345502934976,1.2315473053729422,0.6443592468942833,1.083852357316617
bbob_f005_i80_d10,5,80,10,3,pass,10,-0.1627035876243852,6.902614341902748,6.902614341902748,-0.1627035876243852,-0.1627035876243852,-0.1627035876243852,-11.221628586417541,1.5551788875371102,0.9196979712967382,0.9774268582280786,1.0083199636947602,0.9218381477391316,1.1030215993064045
bbob_f005_i80_d10,5,80,10,3,direct,10,-0.1627035876243852,,8.083483062678653,-0.1627035876243852,-0.1627035876243852,-5.2033601714087325,-11.468054217704282,1.4620725567441122,0.9249321666550465,0.9766318689827649,1.0091220495617328,0.2561208076157189,0.8182373963059711
bbob_f005_i80_d10,5,80,10,3,inject,10,-0.1627035876243852,,8.083483062678653,-0.1627035876243852,-0.1627035876243852,-2.424503790771112,-11.684104528341333,1.5426052977641689,0.9300911596222746,0.9770057770574583,1.0070416963312045,0.5245500990731315,1.0835804602048007
bbob_f006_i79_d10,6,79,10,0,pass,10,642.3365989612787,2561.2227627032685,2561.2227627032685,642.3365989612787,638.2608081027503,619.7695579837349,606.8608115834008,0.9876557172722267,0.9299769236555108,0.9829326307715666,1.0058303875720258,0.38305447251673674,0.7754208740972564
bbob_f006_i79_d10,6,79,10,0,direct,10,642.3365989612787,,1348.3153539148095,642.3365989612787,638.2608081027503,630.2151916665633,608.1899436357775,0.9876557172722267,0.9299769236555108,0.98267713348003,1.0067294018640995,0.5259998397079632,0.7934053162880066
bbob_f006_i79_d10,6,79,10,0,inject,10,642.3365989612787,,1348.3153539148095,642.3365989612787,638.2608081027503,623.7965482724206,609.2327173110424,0.9876557172722267,0.9299769236555108,0.9845923150270538,1.0044474980576374,0.41602227481458154,0.801851430058815
bbob_f006_i79_d10,6,79,10,1,pass,10,697.4082177718864,707.4792635095171,707.4792635095171,697.4082177718864,691.0156096433884,667.7399246592772,619.2463032724215,1.0878490607967886,0.9940542570132642,0.9888683748174804,1.0513776923852456,0.727873691145155,0.8763334329594561
bbob_f006_i79_d10,6,79,10,1,direct,10,697.4082177718864,,702.574547388243,697.4082177718864,691.0156096433884,659.1356765806186,620.8349525872105,1.089104640901359,0.9905530059408648,0.9869715705690567,1.046121441742756,0.5139830340052275,0.8968224656915132
bbob_f006_i79_d10,6,79,10,1,inject,10,697.4082177718864,,702.574547388243,697.4082177718864,691.0156096433884,653.0563447536914,629.2402109808041,1.089104640901359,0.9905530059408648,0.9872874950499484,1.0511651550423537,0.6925654622658531,0.8719519359282503
bbob_f006_i79_d10,6,79,10,2,pass,10,647.3039423210615,657.725395996379,657.725395996379,647.3039423210615,639.7380059583159,624.4376741918325,604.5327187411243,1.0027667087954077,0.9267409626122546,0.9818602251892811,1.0336214616388417,0.483459269624787,0.8075226364740942
bbob_f006_i79_d10,6,79,10,2,direct,10,647.3039423210615,,654.6035063068831,647.3039423210615,639.7380059583159,620.2309193125265,609.361920369651,1.0445474800682195,0.9300825699318283,0.9811493385040148,1.034469254232478,0.42352399122271644,0.8016699215305683
bbob_f006_i79_d10,6,79,10,2,inject,10,647.3039423210615,,654.6035063068831,647.3039423210615,639.7380059583159,624.0381583888482,606.655538723249,1.0345835620755586,0.9299540914686161,0.9814266859680428,1.0186573612193701,0.6963518649126361,0.838879991894454
bbob_f006_i79_d10,6,79,10,3,pass,10,662.9752935535919,22246.8607716743,22246.8607716743,662.9752935535919,662.9752935535919,637.0750745788854,622.5777850563422,1.8561939908496317,0.8325572718321069,0.9761246391944822,1.057667125242124,0.4458081056110818,0.8627336304858011
bbob_f006_i79_d10,6,79,10,3,direct,10,662.9752935535919,,1464.7083700644453,662.9752935535919,662.9752935535919,662.9752935535919,625.4264390790423,1.8561939908496317,0.8325572718321069,0.9764582877750186,1.0532727131550499,0.4497926893333062,0.8119245267648422
bbob_f006_i79_d10,6,79,10,3,inject,10,662.9752935535919,,1464.7083700644453,662.9752935535919,662.9752935535919,662.9752935535919,616.522649548019,1.8779468864912983,0.8233146680370891,0.9760405820363699,1.0550246352819612,0.5039579805390337,0.8255291894733892
bbob_f006_i80_d10,6,80,10,0,pass,10,-61.80435108642327,1039.4539389179042,1039.4539389179042,-61.80435108642327,-61.80435108642327,-61.80435108642327,-94.33788764723734,1.7283844111862157,0.9171272140104184,0.9836484348967018,1.0173635203705433,0.43315810682724365,0.8036176729176594
bbob_f006_i80_d10,6,80,10,0,direct,10,-61.80435108642327,,-43.63137005791164,-61.80435108642327,-61.80435108642327,-61.80435108642327,-87.63966731218068,1.5842120467799155,0.9232658779125064,0.9808719694863427,1.0254873019033177,0.4531525467079055,0.828063143842717
bbob_f006_i80_d10,6,80,10,0,inject,10,-61.80435108642327,,-43.63137005791164,-61.80435108642327,-61.80435108642327,-72.09345163355732,-94.44520228373386,1.0219107818948934,0.9012137187381326,0.9776298794072132,1.0203905800829127,0.6177694735712774,0.864714521380334
bbob_f006_i80_d10,6,80,10,1,pass,10,-72.39943392121603,-59.12494120768571,-59.12494120768571,-72.39943392121603,-72.39943392121603,-72.39943392121603,-95.46010444015272,1.4338221252649768,0.9756019692848811,0.9879720902298857,0.9725315467302194,0.6004482598993222,0.8487488499734457
bbob_f006_i80_d10,6,80,10,1,direct,10,-72.39943392121603,,-66.26907431189159,-72.39943392121603,-72.39943392121603,-77.17585316322597,-96.7552036374135,1.2640355975353466,0.9508570404353701,0.982184608441906,0.9940288486763539,0.564501223413106,0.8143732035719307
bbob_f006_i80_d10,6,80,10,1,inject,10,-72.39943392121603,,-66.26907431189159,-72.39943392121603,-72.39943392121603,-80.53057086009468,-95.6613559642359,1.2095462944375432,0.9463265674905781,0.9790135513309798,0.9794975586696033,0.5363308999191069,0.8331535892427776
bbob_f006_i80_d10,6,80,10,2,pass,10,-39.474064944440926,-20.671876308394246,-20.671876308394246,-39.474064944440926,-56.35224385569674,-63.21447868992625,-95.54558238240074,1.1591702329599511,0.974173701352882,0.9956774581681566,0.9740337277976974,0.8822578635287984,0.8649103507023721
bbob_f006_i80_d10,6,80,10,2,direct,10,-39.474064944440926,,-31.057695906846448,-39.474064944440926,-56.35224385569674,-66.97778723255456,-95.91666995106397,1.0366091565102258,0.9581895446327025,0.9920420809729517,0.974306702784175,0.6767028872227732,0.8543587439165655
bbob_f006_i80_d10,6,80,10,2,inject,10,-39.474064944440926,,-31.057695906846448,-39.474064944440926,-56.35224385569674,-69.05353543505754,-95.992667034188,0.9691984695780371,0.9474115152892051,0.990752585253096,0.9696723706020459,0.9705165727885856,0.8832744267911905
bbob_f006_i80_d10,6,80,10,3,pass,10,-51.70572152277626,952.5275633584001,952.5275633584001,-51.70572152277626,-51.70572152277626,-53.60265519577045,-95.07534113781935,1.6597212811118847,0.9261911614683186,0.981195918551905,1.0096720720577497,0.5118967497047762,0.8137522022455382
bbob_f006_i80_d10,6,80,10,3,direct,10,-51.70572152277626,,-57.53313696114193,-57.53313696114193,-57.53313696114193,-57.889627611416785,-96.70497298945656,1.5035583449407925,0.9540614390494808,0.9807620931726817,1.0169664662170323,0.5417528986653712,0.8230493112541591
bbob_f006_i80_d10,6,80,10,3,inject,10,-51.70572152277626,,-57.53313696114193,-57.53313696114193,-57.53313696114193,-65.48933163378044,-96.09424372706282,1.5035583449407925,0.9540614390494808,0.9797155243637777,1.0179263481876903,0.5258390131840378,0.8152408290477383
bbob_f007_i79_d10,7,79,10,0,pass,10,725.5121447888304,826.3540829112479,826.3540829112479,725.5121447888304,725.5121447888304,718.2789300315349,704.3011838383762,1.8162993165349781,1.057366316055009,1.0023311080114157,1.0567046609857316,0.27753172628396977,0.8424769275540311
bbob_f007_i79_d10,7,79,10,0,direct,10,725.5121447888304,,793.8027971012151,725.5121447888304,725.5121447888304,723.8600377232099,702.3682577160404,2.0287648077788845,1.073850344518437,1.0035242030610492,1.0692788100958486,0.3018488882919118,0.8232685534735285
bbob_f007_i79_d10,7,79,10,0,inject,10,725.5121447888304,,793.8027971012151,725.5121447888304,725.5121447888304,711.1521896450087,704.262135336816,1.483861133698163,1.035309780259345,0.9976248856557726,1.054411573839271,0.2271900995669948,0.7936742522146765
bbob_f007_i79_d10,7,79,10,1,pass,10,733.5568330278886,775.743334748857,775.743334748857,733.5568330278886,726.3247905407894,721.2390530589742,704.0670877318328,1.7183651094376096,0.9748185489456,0.9967794142702003,1.083437894809453,0.4245404858868783,0.8865042445092569
bbob_f007_i79_d10,7,79,10,1,direct,10,733.5568330278886,,743.3780669495796,733.5568330278886,726.3247905407894,725.3888324298637,702.7233225146712,1.5448211185770164,0.96491624088593,0.9919066794684285,1.0811408013863184,0.5008717788612282,0.918747970008991
bbob_f007_i79_d10,7,79,10,1,inject,10,733.5568330278886,,743.3780669495796,733.5568330278886,726.3247905407894,724.6252052850142,702.2198205284656,1.5448211185770164,0.96491624088593,0.9923656795573403,1.0879451817948507,0.42990314303975546,0.8908999288143851
bbob_f007_i79_d10,7,79,10,2,pass,10,738.4175099911791,770.6213995074395,770.6213995074395,738.4175099911791,729.7941673388526,729.7941673388526,705.4534839813897,2.5129041985725404,0.9434476002592712,0.983627489288417,0.9842167167532924,0.4313189694125902,0.9170405256154036
bbob_f007_i79_d10,7,79,10,2,direct,10,738.4175099911791,,760.6975546986033,738.4175099911791,729.7941673388526,728.6994900992066,705.2846169639513,2.4800672928660865,0.9395074206098643,0.9822214731954744,0.9849538001643042,0.4840107412212658,0.888259649234082
bbob_f007_i79_d10,7,79,10,2,inject,10,738.4175099911791,,760.6975546986033,738.4175099911791,738.4175099911791,719.0543225870782,704.5805055766807,2.166886392743574,0.8976287584575162,0.9770945292712246,0.9975145519334077,0.35701743257279994,0.8494518953871077
bbob_f007_i79_d10,7,79,10,3,pass,10,726.3337032284638,749.4140122780908,749.4140122780908,726.3337032284638,726.3337032284638,722.6758434718045,706.1737434673947,0.6845598582518999,0.9301211340296053,0.9849779646232307,1.0737703058351231,0.6281357591822166,0.9110314524322939
bbob_f007_i79_d10,7,79,10,3,direct,10,726.3337032284638,,736.3604153334774,726.3337032284638,726.3337032284638,710.2447044723656,702.5649485664931,0.7335274463710961,0.932619233758371,0.9832086692501822,1.070128476238047,0.32679795938120804,0.8421465506116769
bbob_f007_i79_d10,7,79,10,3,inject,10,726.3337032284638,,736.3604153334774,726.3337032284638,726.3337032284638,714.2479867434441,701.7239485608836,0.9350886299237251,0.9616265590382851,0.9879206132458181,1.0782786699529516,0.6114595662802367,0.9004249645905537
bbob_f007_i80_d10,7,80,10,0,pass,10,1043.7174009462847,1088.8382462519753,1088.8382462519753,1043.7174009462847,1042.7504439452423,1036.177628904183,1016.3078179796255,1.2769929638952549,0.9392735798894395,0.9900580646067213,1.0456593599019988,0.31887388577735504,0.8445465360166576
bbob_f007_i80_d10,7,80,10,0,direct,10,1043.7174009462847,,1058.4273840720514,1043.7174009462847,1042.7504439452423,1035.9984498100573,1005.5955907269815,1.2754753026197065,0.93862609430321,0.9895509734945509,1.0504931621180174,0.5202924340577217,0.9315511057611994
bbob_f007_i80_d10,7,80,10,0,inject,10,1043.7174009462847,,1058.4273840720514,1043.7174009462847,1042.7504439452423,1016.1997572589189,1005.0267354862182,1.1176021944600325,0.9346272409186959,0.988461601219934,1.045973297000387,0.47071490216004924,0.9452078451432123
bbob_f007_i80_d10,7,80,10,1,pass,10,1016.1654008107965,1037.8309101306854,1037.8309101306854,1016.1654008107965,1012.5050813190439,1007.5758610196177,1002.9354112426363,0.6886899003257754,0.895969660059727,0.9813389749786802,1.0092968519823236,0.3654276734426045,0.8448573448209884
bbob_f007_i80_d10,7,80,10,1,direct,10,1016.1654008107965,,1014.9343411534431,1014.9343411534431,1012.5050813190439,1007.3744558563089,1001.5062066335717,0.5328894251113835,0.8832761507663671,0.9742203831564146,1.003410173712169,0.43143761443158724,0.9246749233411948
bbob_f007_i80_d10,7,80,10,1,inject,10,1016.1654008107965,,1014.9343411534431,1014.9343411534431,1012.5050813190439,1006.361132145736,1002.3082118931867,0.5328894251113835,0.8832761507663671,0.9767894767515412,1.0429915182416105,0.45419975371926746,0.8475962294179028
bbob_f007_i80_d10,7,80,10,2,pass,10,1025.00538979648,1018.9151314626895,1018.9151314626895,1018.9151314626895,1018.9151314626895,1013.7290806292947,1006.514148615538,0.7938950629378646,0.9247307680818854,0.9878278875824121,1.0349906090899557,0.37398343273247964,0.8590296101090732
bbob_f007_i80_d10,7,80,10,2,direct,10,1025.00538979648,,1025.091310975429,1025.00538979648,1025.00538979648,1014.7450891081849,1004.9075561080977,0.6791366456328646,0.9584088231603618,0.9828643347267737,1.0354503294020858,0.49694981275762634,0.9051893650528835
bbob_f007_i80_d10,7,80,10,2,inject,10,1025.00538979648,,1025.091310975429,1025.00538979648,1018.9151314626895,1013.9118417287126,1006.1249527210953,1.0200800577743612,0.9344193014404497,0.9872476736862652,1.0360940181413103,0.40647150314731656,0.8330441814250982
bbob_f007_i80_d10,7,80,10,3,pass,10,1015.8147835960368,1033.9796695543123,1033.9796695543123,1015.8147835960368,1011.0157559798357,1008.7534675575122,1002.46529232073,1.363296573647368,1.0345844150659702,1.0095916800568383,1.1763590597262152,0.438356791967651,0.8527917094749671
bbob_f007_i80_d10,7,80,10,3,direct,10,1015.8147835960368,,1013.3988364976021,1013.3988364976021,1011.0157559798357,1005.3129182592558,1002.1417328849925,1.2238272281573304,1.0275311346949179,1.0043759138052708,1.1486115106840453,0.31321804708471573,0.8233209650946052
bbob_f007_i80_d10,7,80,10,3,inject,10,1015.8147835960368,,1013.3988364976021,1013.3988364976021,1011.0157559798357,1006.2135240512755,1004.7145514315775,1.2238272281573304,1.0275311346949179,1.0035307833766547,1.1530624093085755,0.6553798659244067,0.8957363261306857
bbob_f008_i79_d10,8,79,10,0,pass,10,658.0455064740237,246.9780891070638,246.9780891070638,246.9780891070638,246.9780891070638,244.54885556264907,31.24617737881588,1.370680547027376,0.94710437568142,0.9833755249495765,1.0658200496683492,0.26724875354569955,0.7288945511980645
bbob_f008_i79_d10,8,79,10,0,direct,10,658.0455064740237,,367.41237162016745,367.41237162016745,367.41237162016745,212.36843072160778,30.508750773272524,1.1895990297191104,0.9283643688836806,0.9785657919245412,1.0593226867926642,0.23945137636555835,0.7195228611556188
bbob_f008_i79_d10,8,79,10,0,inject,10,658.0455064740237,,367.41237162016745,367.41237162016745,246.9780891070638,162.96114517174067,28.64230554580025,1.2666931227976395,0.9404965757801051,0.9799875577305461,1.0683947639136855,0.22950348779495938,0.7265925294620291
bbob_f008_i79_d10,8,79,10,1,pass,10,163.6291810922356,207.4314599155197,207.4314599155197,163.6291810922356,143.53215844330435,48.56830867290727,21.809473761757268,0.6212430659366825,0.913287946171279,0.9865477611721046,1.0721117519700847,0.19414457142359956,0.7350337527464198
bbob_f008_i79_d10,8,79,10,1,direct,10,163.6291810922356,,164.3010258213064,163.6291810922356,143.53215844330435,76.949537480028,24.09323737027079,0.638864057611645,0.9159418348311367,0.9856837197259743,1.0720796503930927,0.2509160258411293,0.7493548801183538
bbob_f008_i79_d10,8,79,10,1,inject,10,163.6291810922356,,164.3010258213064,163.6291810922356,143.53215844330435,80.2200829011764,25.659123081270927,0.638864057611645,0.9159418348311367,0.9857217487723662,1.0916292114532762,0.2984456723403373,0.7559162803413981
bbob_f008_i79_d10,8,79,10,2,pass,10,493.32108582851004,2255.527129683497,2255.527129683497,493.32108582851004,435.1728840661344,144.84395248403794,45.76332102993249,1.2856054092103626,0.9668151836310734,0.9858127771824802,0.9807888039686716,0.287795406775187,0.730175202728729
bbob_f008_i79_d10,8,79,10,2,direct,10,493.32108582851004,,1570.3211444605854,493.32108582851004,435.1728840661344,245.08741729900862,29.420221816998257,1.2856054092103626,0.9668151836310734,0.984819174190975,0.9633832843347144,0.2989700424412664,0.7439845825123156
bbob_f008_i79_d10,8,79,10,2,inject,10,493.32108582851004,,1570.3211444605854,493.32108582851004,435.1728840661344,240.62838498722192,40.68543449810472,1.286047470087793,0.9649435569078073,0.986568827712835,0.9883965184977123,0.3089816108842508,0.7336688733628078
bbob_f008_i79_d10,8,79,10,3,pass,10,275.8861174576896,307.21320366509445,307.21320366509445,275.8861174576896,275.8861174576896,219.36916877971242,140.083820542818,1.0343698703907607,0.9064366422602863,0.9838776247142583,1.0264343760618886,0.5845841905739413,0.8609673376567639
bbob_f008_i79_d10,8,79,10,3,direct,10,275.8861174576896,,221.28144859458897,221.28144859458897,221.28144859458897,212.5748763678798,81.94684479885419,0.7208027438099567,0.8758137990089564,0.9744804017279874,1.0259715441052193,0.3924096127890726,0.7941221253168727
bbob_f008_i79_d10,8,79,10,3,inject,10,275.8861174576896,,221.28144859458897,221.28144859458897,221.28144859458897,221.28144859458897,119.8721744737783,0.9516236157877049,0.9088175165689646,0.9786481964958049,1.029478329083347,0.28817787231982506,0.7926718297324803
bbob_f008_i80_d10,8,80,10,0,pass,10,506.0773814777546,2408.346996010429,2408.346996010429,506.0773814777546,384.75245894138,191.8796873029916,118.27229793795004,1.0327672490395265,0.885506708007815,0.9844649912111864,1.0332051985812334,0.3134366466610715,0.8074849222462158
bbob_f008_i80_d10,8,80,10,0,direct,10,506.0773814777546,,1422.2400374217202,506.0773814777546,384.75245894138,312.13720072174283,113.14880154689696,1.0353384083709467,0.890141080139182,0.983061510465935,1.0342700877127142,0.26334065171877546,0.7865277964622407
bbob_f008_i80_d10,8,80,10,0,inject,10,506.0773814777546,,1422.2400374217202,506.0773814777546,384.75245894138,268.3173297007725,127.3203170222033,1.0353384083709467,0.890141080139182,0.9840858217071023,1.0328351607746267,0.3125821893020911,0.7950335834088618
bbob_f008_i80_d10,8,80,10,1,pass,10,127.996797573969,636.6784187583127,636.6784187583127,127.996797573969,127.996797573969,55.20668546850175,5.694755913133597,0.6666449397891979,0.9082737080809141,0.9762206421069783,1.0053464897790563,0.21988817284842185,0.71896573145329
bbob_f008_i80_d10,8,80,10,1,direct,10,127.996797573969,,337.0594924008371,127.996797573969,127.996797573969,90.61815946760845,10.973312071085985,0.5534122048846071,0.8989447748325506,0.9728550595126854,1.0031881906482736,0.2391129373552678,0.7678288846453721
bbob_f008_i80_d10,8,80,10,1,inject,10,127.996797573969,,337.0594924008371,127.996797573969,127.996797573969,69.73604059353582,2.5922029737906263,0.5329730230696622,0.9079177561648832,0.97178874994522,1.0138023826517222,0.1768685103647065,0.6920714354475545
bbob_f008_i80_d10,8,80,10,2,pass,10,106.16079417480194,254.23452459693752,254.23452459693752,106.16079417480194,91.566496000354,38.263081705168034,5.941950552295359,0.6850470590141442,0.9447585072552575,0.9856179512015409,1.0224381413126937,0.24168489379102231,0.7287921047285256
bbob_f008_i80_d10,8,80,10,2,direct,10,106.16079417480194,,51.392065807393266,51.392065807393266,51.392065807393266,33.565422433676936,2.849757078433657,0.5237697569816672,0.9051669554098514,0.9785999836319648,1.018221464900494,0.1663282275304589,0.682307361502359
bbob_f008_i80_d10,8,80,10,2,inject,10,106.16079417480194,,51.392065807393266,51.392065807393266,51.392065807393266,30.276954954886087,4.623808875928222,0.5405503046658782,0.8996131386162165,0.9779796903956188,1.0226521250002039,0.25761786933696523,0.7207857628434493
bbob_f008_i80_d10,8,80,10,3,pass,10,137.65835774460774,801.9476411992646,801.9476411992646,137.65835774460774,137.65835774460774,112.494130194762,10.570242844927392,0.7909155784579682,0.9258403305433317,0.9795413218090654,1.0366300923015703,0.30404859614107965,0.745774823132701
bbob_f008_i80_d10,8,80,10,3,direct,10,137.65835774460774,,419.89849977280085,137.65835774460774,137.65835774460774,24.601532780202554,12.883836217936029,0.7358168705387116,0.9307663545290165,0.9787299259973329,1.0404395505176087,0.27057315949816557,0.7424232107097183
bbob_f008_i80_d10,8,80,10,3,inject,10,137.65835774460774,,419.89849977280085,137.65835774460774,137.65835774460774,98.91547385657434,13.660770142879993,0.6636635188254476,0.915582501731528,0.9773860027818646,1.0353951457570545,0.3415003571104065,0.774119020050527
bbob_f009_i79_d10,9,79,10,0,pass,10,651.7115262900475,1787.3875671005926,1787.3875671005926,651.7115262900475,651.7115262900475,430.32469276325486,76.03321846909179,0.7224593127451593,0.9179617122918048,0.9912180646840384,0.9848181976969806,0.9367422943240653,1.0656147750399516
bbob_f009_i79_d10,9,79,10,0,direct,10,651.7115262900475,,1094.9537713656164,651.7115262900475,651.7115262900475,481.42405029141145,95.213720111989,0.7298279876681774,0.9198878796429698,0.9873921717801519,0.9923924000645329,1.0344206449261097,1.015086354005556
bbob_f009_i79_d10,9,79,10,0,inject,10,651.7115262900475,,1094.9537713656164,651.7115262900475,651.7115262900475,506.4846908928858,183.3548267314534,0.7298279876681774,0.9198878796429698,0.9889621175130944,0.9885690052694075,0.7629823337527109,0.9632552672110765
bbob_f009_i79_d10,9,79,10,1,pass,10,143.9220712178284,570.7071219923539,570.7071219923539,143.9220712178284,126.36222296887726,58.10060296933139,-9.907201062832911,0.8206520212450517,0.9583548033955456,0.9904920640882202,1.13552550897251,0.4886615551382436,0.8138475630241598
bbob_f009_i79_d10,9,79,10,1,direct,10,143.9220712178284,,296.25864461220965,143.9220712178284,126.36222296887726,81.23145889959568,-28.46506216951532,0.8399824920674279,0.9615689138097795,0.9889979116457189,1.1040410986657372,0.35179841202893763,0.784746889001946
bbob_f009_i79_d10,9,79,10,1,inject,10,143.9220712178284,,296.25864461220965,143.9220712178284,143.9220712178284,64.64210605729723,-25.31818609665096,0.7936251845536815,0.9295795128781832,0.9876096416045098,1.1034329314171534,0.3287045877514936,0.7910571503986797
bbob_f009_i79_d10,9,79,10,2,pass,10,316.6519615773951,1093.7965320279945,1093.7965320279945,316.6519615773951,316.6519615773951,196.8926759250577,81.14111985118235,1.0512703495616442,1.0246756779668642,0.989726425329186,0.9389300670447948,0.34891565770349486,0.7725321529984046
bbob_f009_i79_d10,9,79,10,2,direct,10,316.6519615773951,,688.2399799142506,316.6519615773951,316.6519615773951,316.6519615773951,53.137147618797684,0.9134820604168209,1.0027300885917403,0.9840376076519461,0.9466766753229856,0.4344901341483771,0.8212913607911985
bbob_f009_i79_d10,9,79,10,2,inject,10,316.6519615773951,,688.2399799142506,316.6519615773951,316.6519615773951,297.02770912511977,-6.483265784508021,0.9247768649116802,1.0031434071083243,0.9843841759731513,0.9416556854929047,0.4760848975165857,0.7835668011076308
bbob_f009_i79_d10,9,79,10,3,pass,10,28.47839832554456,239.48868080792147,239.48868080792147,28.47839832554456,28.47839832554456,28.47839832554456,-26.439565250599465,0.8033708407660279,1.0150932920515476,1.0037426629220567,1.1448762052147274,0.3650508114327537,0.8162908420395643
bbob_f009_i79_d10,9,79,10,3,direct,10,28.47839832554456,,121.25459177388325,28.47839832554456,28.47839832554456,28.47839832554456,-34.004370728179694,0.7147965953957102,0.9900784367358636,0.9946189307818163,1.1109956404209884,0.3110929895283972,0.7412593734038523
bbob_f009_i79_d10,9,79,10,3,inject,10,28.47839832554456,,121.25459177388325,28.47839832554456,28.47839832554456,28.47839832554456,-33.97127480555463,0.7821050560907858,1.0129826812116298,0.998727128063657,1.1239581526680693,0.3494250495590796,0.7715582134852815
bbob_f009_i80_d10,9,80,10,0,pass,10,363.2225831557747,1146.2272951404473,1146.2272951404473,363.2225831557747,300.9951000956749,197.00133829366774,90.76622126702446,0.9097937780523339,0.9276709408693609,0.9890735557582456,1.0125053066806788,0.3186617195686368,0.7745724188653198
bbob_f009_i80_d10,9,80,10,0,direct,10,363.2225831557747,,592.9520957072397,363.2225831557747,300.9951000956749,216.02167580498136,85.67314342444598,0.9264756935676166,0.9274536351496566,0.9851154831990804,1.0230248085816283,0.39142301426640663,0.7679344810579329
bbob_f009_i80_d10,9,80,10,0,inject,10,363.2225831557747,,592.9520957072397,363.2225831557747,300.9951000956749,219.0594192745604,87.7801221242581,0.9264756935676166,0.9274536351496566,0.9868348658351809,1.0078670330544022,0.33298372250369596,0.7910797368395505
bbob_f009_i80_d10,9,80,10,1,pass,10,431.2971835395947,1276.378446410656,1276.378446410656,431.2971835395947,431.2971835395947,307.3217404357995,140.30366074007952,0.7330080916836351,0.9892360428782736,0.9820332585575919,0.9957871219038558,0.4459116467195383,0.8334165345469823
