problem,function,instance,dimension,seed,mode,popsize,baseline_best,pass_proposal_f,first_f,best_h1,best_h10,best_h50,best_h100,mean_shift_generation,sigma_ratio_generation,trace_ratio_generation,condition_ratio_generation,sigma_ratio_final,trace_ratio_final
bbob_f001_i79_d05,1,79,5,3,direct,8,-999.6544546332209,,-999.5750993758871,-999.6544546332209,-999.6544546332209,-999.9446841995965,-999.9897171900616,0.28062555166203107,0.8802465297358463,0.9255157522607395,0.972855782411347,0.20132317657756213,0.46568948466921584
bbob_f001_i79_d05,1,79,5,3,inject,8,-999.6544546332209,,-999.5750993758871,-999.6544546332209,-999.6544546332209,-999.9780609992896,-999.9780609992896,0.19827089299671127,0.8673919136138142,0.924787197259847,1.0344550239729993,0.3343286602705007,0.5229663174379424
bbob_f001_i80_d05,1,80,5,0,pass,8,-40.34063849841123,-38.91874289798616,-38.91874289798616,-40.34063849841123,-40.65058824234419,-41.349912359419186,-41.55436848794607,1.0971717390458602,0.9709597926195592,0.9821706054928531,0.9710435685865012,0.2564452759675171,0.5144922714145762
bbob_f001_i80_d05,1,80,5,0,direct,8,-40.34063849841123,,-40.41992335815381,-40.41992335815381,-40.65058824234419,-41.46768485462955,-41.5614315235941,0.9488350479762384,0.9195391015788134,0.9558751756424159,0.9521689728447235,0.2735197722529253,0.49293558655153646
bbob_f001_i80_d05,1,80,5,0,inject,8,-40.34063849841123,,-40.41992335815381,-40.41992335815381,-40.65058824234419,-41.47475232904418,-41.489894990429946,1.0162655005238035,0.9969209988701307,0.9632966531886016,0.9800534904245967,0.2891036688320815,0.5057797641526495
bbob_f001_i80_d05,1,80,5,1,pass,8,-41.34353620541896,-40.26475631958399,-40.26475631958399,-41.34353620541896,-41.41587195966923,-41.51118269001849,-41.57154962012087,0.49368561618256046,0.8847496862813736,0.9489947098588821,1.0109818606232925,0.2707293934859677,0.45668358279896093
bbob_f001_i80_d05,1,80,5,1,direct,8,-41.34353620541896,,-40.9784849966555,-41.34353620541896,-41.34353620541896,-41.531201322799625,-41.5643672763315,0.4630915057539526,0.8848437271617147,0.9363543952865546,0.9706036167159708,0.35477406760340674,0.5041580495249318
bbob_f001_i80_d05,1,80,5,1,inject,8,-41.34353620541896,,-40.9784849966555,-41.34353620541896,-41.34353620541896,-41.53367553617624,-41.57539629400598,0.6211470941603302,0.8930652333620556,0.9479048080455623,1.0854294514252012,0.32065521302859784,0.5371888222175855
bbob_f001_i80_d05,1,80,5,2,pass,8,-41.03849474664737,-39.48221485663797,-39.48221485663797,-41.03849474664737,-41.25582299076187,-41.4836606888656,-41.568505576161805,0.42645893343346275,0.8445126361470264,0.923147614081226,0.9894903862894472,0.3357303683976833,0.48458580106117166
bbob_f001_i80_d05,1,80,5,2,direct,8,-41.03849474664737,,-40.472737000287246,-41.03849474664737,-41.30594154102525,-41.547678015914045,-41.55834557223918,0.4051459114489052,0.8395602761293007,0.9309890651502978,1.0347909793104697,0.22201995214752002,0.48591323271515824
bbob_f001_i80_d05,1,80,5,2,inject,8,-41.03849474664737,,-40.472737000287246,-41.03849474664737,-41.25582299076187,-41.547043941019176,-41.576028383806026,0.4051459114489052,0.8395602761293007,0.9225949228293991,1.00083449469801,0.29011099096603693,0.47344038690828544
bbob_f001_i80_d05,1,80,5,3,pass,8,-41.39873122244475,-40.61819269597147,-40.61819269597147,-41.39873122244475,-41.39873122244475,-41.47484620535183,-41.571398365076455,0.2796002561115946,0.9719977970311292,0.9459837414243608,0.9015602283152189,0.3814552707651759,0.529642636015753
bbob_f001_i80_d05,1,80,5,3,direct,8,-41.39873122244475,,-41.03783444722149,-41.39873122244475,-41.48989323982178,-41.52184979945118,-41.565269371926824,0.1651348548515881,0.9100940001716507,0.9279470124349124,0.9441537831714709,0.3489088312179407,0.5179775871755394
bbob_f001_i80_d05,1,80,5,3,inject,8,-41.39873122244475,,-41.03783444722149,-41.39873122244475,-41.39873122244475,-41.41339089577153,-41.570584181512174,0.1651348548515881,0.9100940001716507,0.9216206338805343,0.8845550657675354,0.4066541449363087,0.5400853064440048
bbob_f002_i79_d05,2,79,5,0,pass,8,4173.162761315168,112435.46882902943,112435.46882902943,4173.162761315168,4173.162761315168,680.0471576522128,173.4175105277489,1.2354650571901642,0.9115335319677986,1.0563566823063208,1.4489916440252186,0.2966868785468512,1.0176309250934528
bbob_f002_i79_d05,2,79,5,0,direct,8,4173.162761315168,,16886.844972827254,4173.162761315168,4173.162761315168,231.354044809094,217.11640922839513,0.4351253903486227,0.8762190048125924,1.0015390863696947,1.305170120530135,0.29247970970771087,0.853942011880621
bbob_f002_i79_d05,2,79,5,0,inject,8,4173.162761315168,,16886.844972827254,4173.162761315168,4173.162761315168,2475.598871305555,1017.6328976896547,0.4351253903486227,0.8762190048125924,0.9977273644420408,1.3025681477759692,0.29604673671196774,0.8041094742282262
bbob_f002_i79_d05,2,79,5,1,pass,8,18995.972889120643,169841.4129679665,169841.4129679665,18995.972889120643,18995.972889120643,5572.088591980952,2272.1345574357883,2.2169473842727996,0.9385197529822942,1.0154148728875723,1.2833364397815126,0.4020225786033114,0.7566640789239725
bbob_f002_i79_d05,2,79,5,1,direct,8,18995.972889120643,,120226.44387982001,18995.972889120643,18995.972889120643,5810.394239547523,1398.4920943198179,2.122410215327784,0.936556006690799,1.0114023019234226,1.2707768513681517,0.5350826591404545,0.8535686786703978
bbob_f002_i79_d05,2,79,5,1,inject,8,18995.972889120643,,120226.44387982001,18995.972889120643,18995.972889120643,5246.745018260491,2477.885056182088,2.122410215327784,0.936556006690799,1.007690304418969,1.2449245148450538,0.28930815486288985,0.71486796598831
bbob_f002_i79_d05,2,79,5,2,pass,8,5041.084270529088,385862.0949925994,385862.0949925994,5041.084270529088,5041.084270529088,3186.292072172885,3186.292072172885,2.6938774886531385,0.9309398417649675,0.9986202654461425,1.0864261417901746,0.7528014404616753,1.2857073568002018
bbob_f002_i79_d05,2,79,5,2,direct,8,5041.084270529088,,303325.1462217766,5041.084270529088,5041.084270529088,289.4403707145313,289.4403707145313,2.7144794774988887,0.9339175504645951,1.000159277728135,1.0867298866562707,0.4321588720559597,1.1407836434689675
bbob_f002_i79_d05,2,79,5,2,inject,8,5041.084270529088,,303325.1462217766,5041.084270529088,5041.084270529088,3136.6748866397224,881.3538643883612,1.9844446698857718,0.8616941933513323,0.9553382612843033,1.0249680259264085,0.4544083088975642,1.1384777991762045
bbob_f002_i79_d05,2,79,5,3,pass,8,19061.94228906287,85028.33886955786,85028.33886955786,19061.94228906287,10453.77254180239,7694.236603330775,1802.5749428017666,1.2975416621606954,0.9488396913747154,1.0088790588149181,1.2043691309238675,0.40820798176708656,0.8188267867712162
bbob_f002_i79_d05,2,79,5,3,direct,8,19061.94228906287,,74793.30912708482,19061.94228906287,10453.77254180239,7688.153877576343,1771.3854916492378,1.2975416621606954,0.9488396913747154,1.0090644990138329,1.2065942799254141,0.40773360869940045,0.8187957915619059
bbob_f002_i79_d05,2,79,5,3,inject,8,19061.94228906287,,74793.30912708482,19061.94228906287,10453.77254180239,2059.8598482483562,662.2186263428058,1.2681108885635688,0.9466328806652907,1.0056488994865285,1.2053785729045958,0.5099171649029056,0.8551551122103473
bbob_f002_i80_d05,2,80,5,0,pass,8,14595.197818377677,203800.68361036482,203800.68361036482,14595.197818377677,14595.197818377677,3204.398772942335,2112.647126860847,1.6817193925354892,0.9798517410461401,1.017095495511663,1.2244959395926158,0.42823089974785017,0.9214123539726
bbob_f002_i80_d05,2,80,5,0,direct,8,14595.197818377677,,76570.79083930253,14595.197818377677,14595.197818377677,2657.0826623672738,1357.6530709201127,1.39193384689873,0.936177096818844,1.0090303589258813,1.1908865301564917,0.24136757556322225,0.8924144224232684
bbob_f002_i80_d05,2,80,5,0,inject,8,14595.197818377677,,76570.79083930253,14595.197818377677,14595.197818377677,3205.756103944113,1089.059372309097,1.37113774753824,0.9340313260451427,1.0009562190181012,1.2274303633119725,0.3602069111308084,0.881359507148697
bbob_f002_i80_d05,2,80,5,1,pass,8,11436.590713125324,16614.828661544223,16614.828661544223,11436.590713125324,11436.590713125324,3092.9492690318934,694.7785395050346,2.083820445113952,0.91311886599181,1.0293004469401614,1.485851958318347,0.2602939286600861,0.7570058298433252
bbob_f002_i80_d05,2,80,5,1,direct,8,11436.590713125324,,14742.87898003861,11436.590713125324,11436.590713125324,2153.1646735632053,1149.2332847238267,1.7393485047888875,0.8850054792132224,1.008582636662577,1.4258508503547203,0.2554849800857868,0.76143232784575
bbob_f002_i80_d05,2,80,5,1,inject,8,11436.590713125324,,14742.87898003861,11436.590713125324,11436.590713125324,6699.178451172947,1438.3183820436202,3.2277458245873683,1.0129004337156973,1.0662208912477336,1.4550853455368014,0.378703979662469,0.8583567085749163
bbob_f002_i80_d05,2,80,5,2,pass,8,18842.240168499364,154048.8360993151,154048.8360993151,18842.240168499364,6909.849084178174,6909.849084178174,640.6918255598397,1.189069164317025,0.9979740105414383,0.9554573981783605,0.9156964881473794,0.9875604407808531,1.214585402177996
bbob_f002_i80_d05,2,80,5,2,direct,8,18842.240168499364,,39385.676433948334,18842.240168499364,6909.849084178174,6909.849084178174,2031.9717032273757,1.2485087341810315,1.0062106683140393,0.9683770247445431,1.003832902646148,0.9587607097942138,1.2894842826982078
bbob_f002_i80_d05,2,80,5,2,inject,8,18842.240168499364,,39385.676433948334,18842.240168499364,6909.849084178174,6909.849084178174,6909.849084178174,0.854686584124853,0.9447034743128819,0.9181386852137039,0.8139411152789017,0.7185258092585584,1.2456118995735663
bbob_f002_i80_d05,2,80,5,3,pass,8,8845.56239466288,25743.91823255843,25743.91823255843,8845.56239466288,8845.56239466288,8276.043063326373,2738.8640227210067,0.49432926391869436,0.8894258065699983,0.9413124388173271,1.0733741593751682,0.6982950021042057,1.101359498585389
bbob_f002_i80_d05,2,80,5,3,direct,8,8845.56239466288,,28976.817540502034,8845.56239466288,8845.56239466288,8466.05122929961,2771.380380627779,0.399879004359121,0.8840611512579483,0.9359684224065686,1.0638725305003573,0.7108477928575967,1.1049038760580294
bbob_f002_i80_d05,2,80,5,3,inject,8,8845.56239466288,,28976.817540502034,8845.56239466288,8845.56239466288,8845.56239466288,2808.9863479913683,0.5025125586615299,0.8873131843070141,0.9529611508785784,1.1536148269726527,0.6418480011611185,1.0716088014331004
bbob_f003_i79_d05,3,79,5,0,pass,8,171.84485189132164,183.40076083197624,183.40076083197624,171.84485189132164,160.20902749982542,160.20902749982542,160.20902749982542,1.179425296876852,0.948475956847974,0.9927284873367981,1.185273189684531,0.5654941146289535,0.7006251788825597
bbob_f003_i79_d05,3,79,5,0,direct,8,171.84485189132164,,182.3096849131831,171.84485189132164,171.84485189132164,162.7359186351764,162.7359186351764,0.855713596705064,0.899753923692194,0.958858211465115,1.1464224595502348,0.5517131759389864,0.731255782270893
bbob_f003_i79_d05,3,79,5,0,inject,8,171.84485189132164,,182.3096849131831,171.84485189132164,171.84485189132164,163.31009424925162,144.8397346574428,1.1425967267459711,0.9668292916030641,0.9773501170345325,1.1499667140222471,0.3927299636514449,0.6471503023300916
bbob_f003_i79_d05,3,79,5,1,pass,8,168.32624563750548,186.4994992084928,186.4994992084928,168.32624563750548,168.32624563750548,148.17832352463168,148.17832352463168,0.8707997667215347,0.9395779164566657,0.9465080279116844,1.0172919723205454,0.5737435461198969,0.6944241923911586
bbob_f003_i79_d05,3,79,5,1,direct,8,168.32624563750548,,203.32447965807256,168.32624563750548,168.32624563750548,168.32624563750548,168.32624563750548,0.9456057574101763,0.9564105842206544,0.946187858040012,1.0218215600371305,0.7381200675966985,0.6024607767354249
bbob_f003_i79_d05,3,79,5,1,inject,8,168.32624563750548,,203.32447965807256,168.32624563750548,168.32624563750548,152.27087038045363,152.27087038045363,0.8526690385847738,0.9367451318135557,0.950221839261113,1.0214398959776185,0.5120663730976417,0.6551710467922713
bbob_f003_i79_d05,3,79,5,2,pass,8,180.4104147841274,235.12263187646568,235.12263187646568,180.4104147841274,180.4104147841274,168.8667923935912,155.9668996458817,1.3367334106380613,0.9826093255051115,0.9872243356534467,0.969182133154108,0.5592311237292066,0.6593125088051602
bbob_f003_i79_d05,3,79,5,2,direct,8,180.4104147841274,,189.37568453507714,180.4104147841274,180.4104147841274,163.08880236733467,160.82858462353255,1.7555152088465544,1.0811939392961105,1.0334636912837127,1.1488167470939639,0.6413003627333332,0.8918837630815294
bbob_f003_i79_d05,3,79,5,2,inject,8,180.4104147841274,,189.37568453507714,180.4104147841274,180.4104147841274,180.18720593104587,154.1369327985465,1.8494734487048472,1.0974938602065278,1.0270113567436792,1.0837750654315728,0.7460960509104526,0.8288543074391992
bbob_f003_i79_d05,3,79,5,3,pass,8,164.20331124373482,200.31349412875304,200.31349412875304,164.20331124373482,164.20331124373482,164.20331124373482,155.32058265605872,0.9266392708381235,1.0079193383252187,1.0121120148069076,1.1467802899014454,0.4860224324128033,0.7459465963547187
bbob_f003_i79_d05,3,79,5,3,direct,8,164.20331124373482,,192.12732558893282,164.20331124373482,164.20331124373482,157.66363427919737,147.2227332287294,0.8295580422029769,0.9935455756432506,1.003864118537714,1.1837695643620576,0.37500382167571944,0.7569296006516015
bbob_f003_i79_d05,3,79,5,3,inject,8,164.20331124373482,,192.12732558893282,164.20331124373482,164.20331124373482,164.20331124373482,146.91135357954124,0.8295580422029769,0.9935455756432506,1.0067160189776772,1.1803939305345914,0.6815903422293188,0.7703708620909109
bbob_f003_i80_d05,3,80,5,0,pass,8,84.34613438502122,119.11529597692507,119.11529597692507,84.34613438502122,84.34613438502122,67.16874437092638,67.16874437092638,0.9441457266262651,0.987675507102335,0.9749951663002792,1.0035102415561923,1.0751691476145155,0.7878640611227676
bbob_f003_i80_d05,3,80,5,0,direct,8,84.34613438502122,,101.74303135149606,84.34613438502122,84.34613438502122,66.19292767407313,66.19292767407313,0.9161761404531177,0.9944504642255573,0.9731498824260926,0.9814605086065511,0.9019711093980358,0.8835500482817409
bbob_f003_i80_d05,3,80,5,0,inject,8,84.34613438502122,,101.74303135149606,84.34613438502122,84.34613438502122,67.3137439911258,64.43356049628932,0.7712800750243742,0.967496641850276,0.9658009910602473,0.9919306872561304,0.8368469366646776,0.7308231392221406
bbob_f003_i80_d05,3,80,5,1,pass,8,63.632362556819466,113.15040896725189,113.15040896725189,63.632362556819466,63.632362556819466,63.632362556819466,57.235280840038534,1.1497296017087195,0.9690108456809026,0.9941114623842834,1.107225516592012,0.45829630558792755,0.6862879596685539
bbob_f003_i80_d05,3,80,5,1,direct,8,63.632362556819466,,77.23442409348644,63.632362556819466,63.632362556819466,63.632362556819466,59.06080338634718,0.8295845582903714,0.8813694333993939,0.9854594283120327,1.170947046093087,0.7211292883172937,0.7360547542164863
bbob_f003_i80_d05,3,80,5,1,inject,8,63.632362556819466,,77.23442409348644,63.632362556819466,63.632362556819466,63.632362556819466,63.632362556819466,0.922439942543404,0.8978114197762175,0.9923836422553678,1.2026540653348392,0.41530103877933106,0.6051450588809087
bbob_f003_i80_d05,3,80,5,2,pass,8,72.10361894288658,106.64612660311712,106.64612660311712,72.10361894288658,72.10361894288658,64.6064102005698,62.829345310193446,1.3772814615011428,0.9367539715421679,0.9571536409391991,0.9637568159104718,0.3741746042745244,0.6557753124984994
bbob_f003_i80_d05,3,80,5,2,direct,8,72.10361894288658,,138.83780194207498,72.10361894288658,72.10361894288658,66.16063777827236,66.16063777827236,1.294298891375284,0.9256261388182402,0.9436242318329422,0.9259118338781971,0.46208117331582493,0.6401289099233485
bbob_f003_i80_d05,3,80,5,2,inject,8,72.10361894288658,,138.837801942075,72.10361894288658,72.10361894288658,71.75389372743524,65.81177660348567,1.3772814615011428,0.9367539715421679,0.9643933684070178,0.9909924236766495,0.49908893439896435,0.6782570100902595
bbob_f003_i80_d05,3,80,5,3,pass,8,62.0518074648741,119.04638248938193,119.04638248938193,62.0518074648741,62.0518074648741,62.0518074648741,53.165840153470945,1.5308976860846235,0.9824415608701194,0.9896842246561279,1.0538520874863915,0.6470549878678022,0.8177544682014766
bbob_f003_i80_d05,3,80,5,3,direct,8,62.0518074648741,,103.8704575793316,62.0518074648741,62.0518074648741,62.0518074648741,59.71072257943665,1.5308976860846235,0.9824415608701194,1.0000545518395605,1.0723959017952003,0.45322403303464814,0.7915801611105665
bbob_f003_i80_d05,3,80,5,3,inject,8,62.0518074648741,,103.8704575793316,62.0518074648741,62.0518074648741,62.0518074648741,52.8536402044272,1.2413280724863152,0.9565353409546421,0.9578648177680338,0.9320024030740058,0.6916499713073117,0.7649460736178888
bbob_f004_i79_d05,4,79,5,0,pass,8,172.87299655841946,225.60529158515638,225.60529158515638,172.87299655841946,172.87299655841946,153.3978718250081,152.82204376962255,0.9323563730102952,1.0128531089301809,0.9818880305630068,1.0155244256991558,0.5253689758312078,0.7449175696815484
bbob_f004_i79_d05,4,79,5,0,direct,8,172.87299655841946,,227.94652722538268,172.87299655841946,172.87299655841946,161.6099447527953,161.6099447527953,0.9323563730102952,1.0128531089301809,0.9781621101173072,0.9957400772993534,0.36914600584923934,0.6740809321084325
bbob_f004_i79_d05,4,79,5,0,inject,8,172.87299655841946,,227.94652722538268,172.87299655841946,172.87299655841946,172.87299655841946,172.87299655841946,0.859922756231148,0.991370239697498,0.9765420995815595,0.9915814341744372,0.8707654624214153,0.9138158977642187
bbob_f004_i79_d05,4,79,5,1,pass,8,175.9955742089519,238.01622105751989,238.01622105751989,175.9955742089519,175.9955742089519,169.0363025645472,158.1995821627767,0.873168885217206,0.889667458765691,0.9564589322100918,1.0937591338429777,0.5786155087245528,0.6615916614184488
bbob_f004_i79_d05,4,79,5,1,direct,8,175.9955742089519,,226.30126237207924,175.9955742089519,175.9955742089519,172.93818728110622,172.93818728110622,0.873168885217206,0.889667458765691,0.9521319962965262,1.0649853760169465,0.5148293802986713,0.7654030666369536
bbob_f004_i79_d05,4,79,5,1,inject,8,175.9955742089519,,226.30126237207924,175.9955742089519,175.9955742089519,159.64293051685647,159.64293051685647,0.873168885217206,0.889667458765691,0.9570998138382607,1.0991565133090977,0.7569224811144077,0.7506226968051057
bbob_f004_i79_d05,4,79,5,2,pass,8,180.4056676883764,224.69813473967497,224.69813473967497,180.4056676883764,180.4056676883764,165.37701682340253,165.37701682340253,0.7276626483597647,0.9638090204551553,0.9827992080167978,0.9926477273539307,0.7282430373948988,0.9083605840417123
bbob_f004_i79_d05,4,79,5,2,direct,8,180.4056676883764,,230.2963958074852,180.4056676883764,180.4056676883764,176.0859903990445,169.52473704177325,0.7276626483597647,0.9638090204551553,0.9830390034432436,0.997002118893829,0.6723134314298592,0.7649391306707316
bbob_f004_i79_d05,4,79,5,2,inject,8,180.4056676883764,,230.2963958074852,180.4056676883764,180.4056676883764,180.2272576024934,164.8828631071319,1.365775309491745,1.1125219777502116,1.0218718826046926,1.0904060270527216,0.6492503085982003,0.7777615038605424
bbob_f004_i79_d05,4,79,5,3,pass,8,178.91998161431042,210.70393090486948,210.70393090486948,178.91998161431042,161.5621811190017,158.21747196035122,158.21747196035122,1.123631272936253,1.0274084516108286,1.0123663764531172,1.2658819688668042,0.6482811984893062,0.7278618159873561
bbob_f004_i79_d05,4,79,5,3,direct,8,178.91998161431042,,203.34481055523528,178.91998161431042,161.5621811190017,161.5621811190017,159.1990353675065,1.069006662608741,1.0321383474763624,1.01009294782388,1.2462644735865704,0.5327200591398349,0.7537806951832235
bbob_f004_i79_d05,4,79,5,3,inject,8,178.91998161431042,,203.34481055523528,178.91998161431042,178.91998161431042,169.43348135237616,156.2330793967072,0.25432293303080905,0.8431466651167155,0.9242486569062204,1.0803041910262727,0.568482261595939,0.6934954735207617
bbob_f004_i80_d05,4,80,5,0,pass,8,79.43495130334693,176.65231208257288,176.65231208257288,79.43495130334693,79.43495130334693,68.54593957309906,65.74200598006793,1.0917611424609734,0.9141599937655791,0.9293383557414411,0.8874787649246567,0.4435981636119327,0.6150485025034801
bbob_f004_i80_d05,4,80,5,0,direct,8,79.43495130334693,,167.1429598616832,79.43495130334693,79.43495130334693,79.43495130334693,79.43495130334693,1.0917611424609734,0.9141599937655791,0.9295392830051156,0.8825853678302894,0.5106125972070065,0.6960209052126073
bbob_f004_i80_d05,4,80,5,0,inject,8,79.43495130334693,,167.1429598616832,79.43495130334693,79.43495130334693,79.43495130334693,70.48448285095505,1.094685880317377,0.8714836000278706,0.9340349659220288,0.9538698529694919,0.4209804454152024,0.796520057283166
bbob_f004_i80_d05,4,80,5,1,pass,8,84.60119518483572,125.34870781105931,125.34870781105931,84.60119518483572,84.60119518483572,61.27158942763651,61.27158942763651,0.8637811805571921,0.8694158530438243,0.9386815269284421,0.9842094524018009,0.5945176300317382,0.5974970602793143
bbob_f004_i80_d05,4,80,5,1,direct,8,84.60119518483572,,92.84080044289277,84.60119518483572,84.60119518483572,67.97671658832958,67.97671658832958,1.0665495110020073,0.9406851513464347,0.9673720162281296,1.0888209918469076,0.5330370823945505,0.6490556236745759
bbob_f004_i80_d05,4,80,5,1,inject,8,84.60119518483572,,92.84080044289277,84.60119518483572,84.60119518483572,70.90188398553042,70.90188398553042,1.165503496227357,0.9494237440245832,0.9796977226681587,1.1359526436014884,0.43456023549800493,0.6525145345973833
bbob_f004_i80_d05,4,80,5,2,pass,8,75.10418846194162,141.92861468967413,141.92861468967413,75.10418846194162,75.10418846194162,66.66431405578321,66.66431405578321,0.5462773513972266,0.8620667669814641,0.9121699005688069,0.9413744765942349,0.5301491398291123,0.7422810690657009
bbob_f004_i80_d05,4,80,5,2,direct,8,75.10418846194162,,85.28364639290776,75.10418846194162,75.10418846194162,75.10418846194162,60.309909828502896,0.8802122565057893,0.9210100396731328,0.938247593214787,0.9894907271697593,0.5017813279272789,0.6539496306580574
bbob_f004_i80_d05,4,80,5,2,inject,8,75.10418846194162,,85.28364639290776,75.10418846194162,75.10418846194162,67.15794785652388,65.89279078809244,0.8802122565057893,0.9210100396731328,0.9320353572789124,0.943416561296187,0.5406579558428191,0.721005899470449
bbob_f004_i80_d05,4,80,5,3,pass,8,121.19097524331622,121.12758352725473,121.12758352725473,121.12758352725473,121.12758352725473,90.55788179878246,86.89434969432635,0.981715387152086,0.8382794959741431,0.9480461377046198,1.1756151375526833,0.7108158645222933,0.7255020805600526
bbob_f004_i80_d05,4,80,5,3,direct,8,121.19097524331622,,157.93600505258073,121.19097524331622,121.19097524331622,109.85975514514598,87.03977030856987,0.5930473832540241,0.898003549374498,0.9462504591027374,1.1159305345013544,0.474925458970956,0.6011396628663922
bbob_f004_i80_d05,4,80,5,3,inject,8,121.19097524331622,,157.93600505258073,121.19097524331622,121.12758352725473,84.18801840738935,75.71290275570797,0.981715387152086,0.8382794959741431,0.9503215150401778,1.2108740619328187,0.7195869365522615,0.6222979015944553
bbob_f005_i79_d05,5,79,5,0,pass,8,-21.200537623102345,-8.28029056998459,-8.28029056998459,-21.200537623102345,-21.200537623102345,-23.87100635789949,-23.87100635789949,0.7254862310026386,1.0164634523682265,0.9919629145439647,1.1684345920371293,1.2019970199589751,1.18899501787174
bbob_f005_i79_d05,5,79,5,0,direct,8,-21.200537623102345,,-14.094401743887587,-21.200537623102345,-21.200537623102345,-25.17614070135933,-25.404614753616936,0.7630124613955888,1.030029736671267,1.0043546955754774,1.2253395928229194,0.3573702691415928,0.8194528806198731
bbob_f005_i79_d05,5,79,5,0,inject,8,-21.200537623102345,,-14.094401743887587,-21.200537623102345,-23.402913733571562,-25.72761136003289,-25.72895824730041,0.7630124613955888,1.030029736671267,0.9935764204265528,1.1644566977266813,0.4145629342677878,0.9143573372781014
bbob_f005_i79_d05,5,79,5,1,pass,8,-15.025502825928976,-2.0538146129365273,-2.0538146129365273,-15.025502825928976,-15.025502825928976,-19.588935823950713,-19.588935823950713,2.0612956465659167,0.8898954876948341,0.9844205608459717,1.495960517459121,0.4229737243022395,1.2896090111279332
bbob_f005_i79_d05,5,79,5,1,direct,8,-15.025502825928976,,-7.8910743087831285,-15.025502825928976,-15.025502825928976,-19.82409942051425,-19.82409942051425,1.9743358817896735,0.8942528978982456,0.9823269810359976,1.491026851180558,0.3778918451527311,0.9219051236239192
bbob_f005_i79_d05,5,79,5,1,inject,8,-15.025502825928976,,-7.8910743087831285,-15.025502825928976,-15.025502825928976,-17.83188523586297,-17.83188523586297,1.003549510521741,0.9756016685026634,0.9870438946222189,1.5221214427357983,0.3918159206450257,1.061116896271206
bbob_f005_i79_d05,5,79,5,2,pass,8,-15.185767615257188,-7.92767525693619,-7.92767525693619,-15.185767615257188,-15.185767615257188,-15.185767615257188,-15.185767615257188,1.1619588775894587,0.8497139826997256,0.9981284785320852,1.5562534767974663,0.4306030677397132,0.8104908582214954
