host,problem,function,dimension,instance,seed,action,baseline_best,first_f,best_h1,best_h10,best_h50,best_h200
de,bbob_f006_i73_d10,6,10,73,0,pass,4605.41616913735,319116.4894349055,4605.41616913735,4605.41616913735,191.37735631529424,175.989011986515
de,bbob_f006_i73_d10,6,10,73,0,contract,4605.41616913735,125966.28400086373,4605.41616913735,4605.41616913735,191.37735631529424,175.989011986515
de,bbob_f006_i73_d10,6,10,73,0,reflect,4605.41616913735,1032524.5008734486,4605.41616913735,4605.41616913735,191.37735631529424,149.79194826683744
pso,bbob_f006_i73_d10,6,10,73,0,pass,173.65071214810092,186.22327682982237,173.65071214810092,139.2481776867082,128.04966047493036,44.34609068825077
pso,bbob_f006_i73_d10,6,10,73,0,contract,173.65071214810092,172.2893497159382,172.2893497159382,149.1847260715822,119.52917040459495,91.47889755443751
pso,bbob_f006_i73_d10,6,10,73,0,reflect,173.65071214810092,208979.8307437535,173.65071214810092,139.2481776867082,128.04966047493036,44.34609068825077
cma,bbob_f006_i73_d10,6,10,73,0,pass,36.18921811727145,82.33498054974079,36.18921811727145,36.18921811727145,8.749525063162341,2.3551964965657817
cma,bbob_f006_i73_d10,6,10,73,0,contract,36.18921811727145,93.358104597466,36.18921811727145,36.18921811727145,35.899147994502925,-0.23234250536799372
cma,bbob_f006_i73_d10,6,10,73,0,reflect,36.18921811727145,3134.271591473965,36.18921811727145,36.18921811727145,30.532297748850542,7.271671787587437
de,bbob_f006_i73_d10,6,10,73,1,pass,35143.95180013221,598662.982922807,35143.95180013221,35143.95180013221,19470.770335352438,120.54242827360993
de,bbob_f006_i73_d10,6,10,73,1,contract,35143.95180013221,62486.860876179875,35143.95180013221,35143.95180013221,19470.770335352438,120.54242827360993
de,bbob_f006_i73_d10,6,10,73,1,reflect,35143.95180013221,272055.34628622426,35143.95180013221,35143.95180013221,19470.770335352438,120.54242827360993
pso,bbob_f006_i73_d10,6,10,73,1,pass,101.7474652953075,3643.319496182561,101.7474652953075,101.7474652953075,60.93904671172004,39.090686051361146
pso,bbob_f006_i73_d10,6,10,73,1,contract,101.7474652953075,180.5333759251101,101.7474652953075,101.7474652953075,60.93904671172004,42.3543800954093
pso,bbob_f006_i73_d10,6,10,73,1,reflect,101.7474652953075,298090.3319365572,101.7474652953075,101.7474652953075,60.93904671172004,42.3543800954093
cma,bbob_f006_i73_d10,6,10,73,1,pass,37.27825439715991,105.20392393169865,37.27825439715991,37.27825439715991,35.14904984433555,30.39613064885363
cma,bbob_f006_i73_d10,6,10,73,1,contract,37.27825439715991,98.39367521077638,37.27825439715991,37.27825439715991,37.27825439715991,4.014347982651916
cma,bbob_f006_i73_d10,6,10,73,1,reflect,37.27825439715991,1960.3164558143746,37.27825439715991,37.27825439715991,37.27825439715991,11.176320331385401
de,bbob_f006_i74_d10,6,10,74,0,pass,4285.920349669196,124434.66920433746,4285.920349669196,4285.920349669196,4285.920349669196,905.2413025223573
de,bbob_f006_i74_d10,6,10,74,0,contract,4285.920349669196,48560.55194270119,4285.920349669196,4285.920349669196,4285.920349669196,632.9865419333629
de,bbob_f006_i74_d10,6,10,74,0,reflect,4285.920349669196,751385.5626337306,4285.920349669196,4285.920349669196,4285.920349669196,1597.2807442254098
pso,bbob_f006_i74_d10,6,10,74,0,pass,640.4929271455824,1948.3862538991402,640.4929271455824,640.4929271455824,640.4929271455824,573.9943159974841
pso,bbob_f006_i74_d10,6,10,74,0,contract,640.4929271455824,651.355394906162,640.4929271455824,640.4929271455824,640.4929271455824,573.9943159974841
pso,bbob_f006_i74_d10,6,10,74,0,reflect,640.4929271455824,38855.63209183092,640.4929271455824,640.4929271455824,640.4929271455824,573.9943159974841
cma,bbob_f006_i74_d10,6,10,74,0,pass,628.0214518715957,893.7285477824037,628.0214518715957,628.0214518715957,610.8605675619813,560.8712255926964
cma,bbob_f006_i74_d10,6,10,74,0,contract,628.0214518715957,737.8006764526776,628.0214518715957,628.0214518715957,579.7011446304822,550.9127306309786
cma,bbob_f006_i74_d10,6,10,74,0,reflect,628.0214518715957,34947.50663594602,628.0214518715957,628.0214518715957,628.0214518715957,577.4063153656755
de,bbob_f006_i74_d10,6,10,74,1,pass,20721.7843204267,234871.64001985628,20721.7843204267,20721.7843204267,4135.0003827887285,783.2444071337101
de,bbob_f006_i74_d10,6,10,74,1,contract,20721.7843204267,47135.38056280948,20721.7843204267,20721.7843204267,4135.0003827887285,821.7894259323216
de,bbob_f006_i74_d10,6,10,74,1,reflect,20721.7843204267,598356.3710104157,20721.7843204267,20721.7843204267,4135.0003827887285,787.8152736746774
pso,bbob_f006_i74_d10,6,10,74,1,pass,678.9221651971667,22526.768579581487,678.9221651971667,678.9221651971667,671.6754644705019,555.377639454985
pso,bbob_f006_i74_d10,6,10,74,1,contract,678.9221651971667,2303.501923983664,678.9221651971667,678.9221651971667,671.6754644705019,555.377639454985
pso,bbob_f006_i74_d10,6,10,74,1,reflect,678.9221651971667,70068.83922356021,678.9221651971667,678.9221651971667,671.6754644705019,555.377639454985
cma,bbob_f006_i74_d10,6,10,74,1,pass,670.7536931192968,685.0537720859694,670.7536931192968,670.7536931192968,649.0122372756088,557.7996223991795
cma,bbob_f006_i74_d10,6,10,74,1,contract,670.7536931192968,675.6374033290607,670.7536931192968,670.7536931192968,608.1645970275528,578.0214692143402
cma,bbob_f006_i74_d10,6,10,74,1,reflect,670.7536931192968,2520.5061988391544,670.7536931192968,670.7536931192968,632.2965165117772,586.6683585878274
de,bbob_f007_i73_d10,7,10,73,0,pass,-22.31799786541714,826.872961325337,-22.31799786541714,-22.31799786541714,-86.09794383667143,-86.09794383667143
de,bbob_f007_i73_d10,7,10,73,0,contract,-22.31799786541714,188.74253972897714,-22.31799786541714,-22.31799786541714,-86.09794383667143,-95.20231132717221
de,bbob_f007_i73_d10,7,10,73,0,reflect,-22.31799786541714,500.8311872446007,-22.31799786541714,-22.31799786541714,-86.09794383667143,-86.09794383667143
pso,bbob_f007_i73_d10,7,10,73,0,pass,-63.60634966739366,334.36564884298525,-63.60634966739366,-63.60634966739366,-76.07596868890808,-121.5980452698378
pso,bbob_f007_i73_d10,7,10,73,0,contract,-63.60634966739366,112.58017076706619,-63.60634966739366,-63.60634966739366,-76.07596868890808,-121.5980452698378
pso,bbob_f007_i73_d10,7,10,73,0,reflect,-63.60634966739366,92.68281271128632,-63.60634966739366,-63.60634966739366,-76.07596868890808,-121.5980452698378
cma,bbob_f007_i73_d10,7,10,73,0,pass,-139.73804699078704,-121.14419346468819,-139.73804699078704,-141.4938996050201,-147.22804837876902,-158.44023818075823
cma,bbob_f007_i73_d10,7,10,73,0,contract,-139.73804699078704,-132.4677645458113,-139.73804699078704,-141.4938996050201,-148.91529675148058,-157.34463477789316
cma,bbob_f007_i73_d10,7,10,73,0,reflect,-139.73804699078704,1.2686480445230188,-139.73804699078704,-141.4938996050201,-151.29243522343535,-158.61547894748375
de,bbob_f007_i73_d10,7,10,73,1,pass,-78.33088760851804,1195.645046631883,-78.33088760851804,-78.33088760851804,-78.33088760851804,-113.58308155113019
de,bbob_f007_i73_d10,7,10,73,1,contract,-78.33088760851804,317.9458741864008,-78.33088760851804,-78.33088760851804,-78.33088760851804,-113.58308155113019
de,bbob_f007_i73_d10,7,10,73,1,reflect,-78.33088760851804,1158.4095631288394,-78.33088760851804,-78.33088760851804,-78.33088760851804,-113.58308155113019
pso,bbob_f007_i73_d10,7,10,73,1,pass,-66.19054311882383,30.75342158289419,-66.19054311882383,-66.19054311882383,-92.46670469674264,-116.24891576191607
pso,bbob_f007_i73_d10,7,10,73,1,contract,-66.19054311882383,-26.30091134307483,-66.19054311882383,-66.19054311882383,-92.46670469674264,-116.24891576191607
pso,bbob_f007_i73_d10,7,10,73,1,reflect,-66.19054311882383,430.45157251220263,-66.19054311882383,-66.19054311882383,-92.46670469674264,-116.24891576191607
cma,bbob_f007_i73_d10,7,10,73,1,pass,-138.29853755785587,-126.16421938251142,-138.29853755785587,-151.83355447154946,-151.83355447154946,-151.86309412543548
cma,bbob_f007_i73_d10,7,10,73,1,contract,-138.29853755785587,-137.00165490445485,-138.29853755785587,-151.83355447154946,-151.83355447154946,-161.66680515023978
cma,bbob_f007_i73_d10,7,10,73,1,reflect,-138.29853755785587,-104.73440988999992,-138.29853755785587,-151.83355447154946,-151.83355447154946,-156.4911747279461
de,bbob_f007_i74_d10,7,10,74,0,pass,198.25519800813234,1678.7708453893308,198.25519800813234,198.25519800813234,198.25519800813234,198.25519800813234
de,bbob_f007_i74_d10,7,10,74,0,contract,198.25519800813234,615.217964140552,198.25519800813234,198.25519800813234,198.25519800813234,198.25519800813234
de,bbob_f007_i74_d10,7,10,74,0,reflect,198.25519800813234,404.06019218232404,198.25519800813234,198.25519800813234,198.25519800813234,198.25519800813234
pso,bbob_f007_i74_d10,7,10,74,0,pass,130.19914378211865,182.86151991882073,130.19914378211865,113.86446696648343,113.86446696648343,110.32052939342582
pso,bbob_f007_i74_d10,7,10,74,0,contract,130.19914378211865,140.6351127094666,130.19914378211865,113.86446696648343,113.86446696648343,110.32052939342582
pso,bbob_f007_i74_d10,7,10,74,0,reflect,130.19914378211865,1233.0502916770115,130.19914378211865,113.86446696648343,113.86446696648343,110.32052939342582
cma,bbob_f007_i74_d10,7,10,74,0,pass,140.30603120679388,205.20099161243087,140.30603120679388,130.74401951176932,112.73918883616244,97.54431371569878
cma,bbob_f007_i74_d10,7,10,74,0,contract,140.30603120679388,166.7367059350887,140.30603120679388,130.74401951176932,113.81361743142327,106.16874453120926
cma,bbob_f007_i74_d10,7,10,74,0,reflect,140.30603120679388,249.27375713665256,140.30603120679388,130.74401951176932,122.14620591520062,101.19506895112599
de,bbob_f007_i74_d10,7,10,74,1,pass,187.42284928421782,209.07663217145085,187.42284928421782,187.42284928421782,187.42284928421782,187.42284928421782
de,bbob_f007_i74_d10,7,10,74,1,contract,187.42284928421782,186.62390871470427,186.62390871470427,186.62390871470427,186.62390871470427,186.62390871470427
de,bbob_f007_i74_d10,7,10,74,1,reflect,187.42284928421782,845.0909204034098,187.42284928421782,187.42284928421782,187.42284928421782,187.42284928421782
pso,bbob_f007_i74_d10,7,10,74,1,pass,172.40442493859393,767.5738037023965,172.40442493859393,148.6006841969011,148.6006841969011,124.0211214600778
pso,bbob_f007_i74_d10,7,10,74,1,contract,172.40442493859393,358.2682587899485,172.40442493859393,148.6006841969011,148.6006841969011,124.0211214600778
pso,bbob_f007_i74_d10,7,10,74,1,reflect,172.40442493859393,648.9565478624701,172.40442493859393,148.6006841969011,148.6006841969011,124.0211214600778
cma,bbob_f007_i74_d10,7,10,74,1,pass,126.83461933972757,198.48564799673568,126.83461933972757,125.72603631733872,114.29454347803164,100.17402861261193
cma,bbob_f007_i74_d10,7,10,74,1,contract,126.83461933972757,158.82474814919703,126.83461933972757,125.72603631733872,112.38663167703054,95.98324160107049
cma,bbob_f007_i74_d10,7,10,74,1,reflect,126.83461933972757,166.86510193647865,126.83461933972757,125.72603631733872,112.45485430307362,98.83380955762877
de,bbob_f008_i73_d10,8,10,73,0,pass,29599.33043222693,154211.56426090954,29599.33043222693,29599.33043222693,29599.33043222693,27206.463695462986
de,bbob_f008_i73_d10,8,10,73,0,contract,29599.33043222693,10402.757986892451,10402.757986892451,10402.757986892451,10402.757986892451,10402.757986892451
de,bbob_f008_i73_d10,8,10,73,0,reflect,29599.33043222693,382302.3483950243,29599.33043222693,29599.33043222693,29599.33043222693,27206.463695462986
pso,bbob_f008_i73_d10,8,10,73,0,pass,2776.3324843487317,9469.18803951397,2776.3324843487317,2776.3324843487317,2067.22733854781,950.1655547963985
pso,bbob_f008_i73_d10,8,10,73,0,contract,2776.3324843487317,3166.0752042501626,2776.3324843487317,2776.3324843487317,2067.22733854781,950.1655547963985
pso,bbob_f008_i73_d10,8,10,73,0,reflect,2776.3324843487317,52159.745236604205,2776.3324843487317,2776.3324843487317,2067.22733854781,950.1655547963985
cma,bbob_f008_i73_d10,8,10,73,0,pass,154.14709779141955,297.5053142140658,154.14709779141955,115.88777451202911,32.8394889658348,-15.343248947378559
cma,bbob_f008_i73_d10,8,10,73,0,contract,154.14709779141955,133.74210262916617,133.74210262916617,115.88777451202911,12.466094566745763,-13.629128026130703
cma,bbob_f008_i73_d10,8,10,73,0,reflect,154.14709779141955,409.34321038603406,154.14709779141955,115.88777451202911,45.469458670123274,-15.875817341782177
de,bbob_f008_i73_d10,8,10,73,1,pass,21831.2719071279,313796.12140280096,21831.2719071279,21831.2719071279,21831.2719071279,9606.759207534184
de,bbob_f008_i73_d10,8,10,73,1,contract,21831.2719071279,38082.545140369,21831.2719071279,21831.2719071279,21831.2719071279,3734.5159860444314
de,bbob_f008_i73_d10,8,10,73,1,reflect,21831.2719071279,343806.8683126597,21831.2719071279,21831.2719071279,21831.2719071279,9606.759207534184
pso,bbob_f008_i73_d10,8,10,73,1,pass,443.48726776183247,31084.063844256103,443.48726776183247,443.48726776183247,443.48726776183247,279.0079814605831
pso,bbob_f008_i73_d10,8,10,73,1,contract,443.48726776183247,5873.410341147728,443.48726776183247,443.48726776183247,443.48726776183247,279.0079814605831
pso,bbob_f008_i73_d10,8,10,73,1,reflect,443.48726776183247,140443.0564836146,443.48726776183247,443.48726776183247,443.48726776183247,279.0079814605831
cma,bbob_f008_i73_d10,8,10,73,1,pass,92.20666970116869,172.67105811394094,92.20666970116869,92.20666970116869,92.20666970116869,-2.0131829168278337
cma,bbob_f008_i73_d10,8,10,73,1,contract,92.20666970116869,145.18323515798713,92.20666970116869,92.20666970116869,92.20666970116869,-5.898167590239087
cma,bbob_f008_i73_d10,8,10,73,1,reflect,92.20666970116869,490.6433590548569,92.20666970116869,92.20666970116869,49.03261559648789,-5.788508419598212
de,bbob_f008_i74_d10,8,10,74,0,pass,20594.064993539738,287977.6106161489,20594.064993539738,20594.064993539738,20594.064993539738,20594.064993539738
de,bbob_f008_i74_d10,8,10,74,0,contract,20594.064993539738,49616.47234023501,20594.064993539738,20594.064993539738,20594.064993539738,12678.807341136284
de,bbob_f008_i74_d10,8,10,74,0,reflect,20594.064993539738,354295.9795837395,20594.064993539738,20594.064993539738,20594.064993539738,20594.064993539738
pso,bbob_f008_i74_d10,8,10,74,0,pass,1010.6225698506114,31120.8170807103,1010.6225698506114,1010.6225698506114,1010.6225698506114,1010.6225698506114
pso,bbob_f008_i74_d10,8,10,74,0,contract,1010.6225698506114,3739.1530481667196,1010.6225698506114,1010.6225698506114,1010.6225698506114,1010.6225698506114
pso,bbob_f008_i74_d10,8,10,74,0,reflect,1010.6225698506114,5633.930674876515,1010.6225698506114,1010.6225698506114,1010.6225698506114,646.5848114963908
cma,bbob_f008_i74_d10,8,10,74,0,pass,439.43969668480537,838.3422702498584,439.43969668480537,260.8766952622751,160.38655146282557,41.48368087826232
cma,bbob_f008_i74_d10,8,10,74,0,contract,439.43969668480537,440.7602862709551,439.43969668480537,260.8766952622751,160.0201414516939,37.23886617124629
cma,bbob_f008_i74_d10,8,10,74,0,reflect,439.43969668480537,2508.4612256420623,439.43969668480537,260.8766952622751,138.02999558931253,32.422592503990785
de,bbob_f008_i74_d10,8,10,74,1,pass,9774.67627616862,134584.29393047115,9774.67627616862,9774.67627616862,9774.67627616862,9774.67627616862
de,bbob_f008_i74_d10,8,10,74,1,contract,9774.67627616862,10025.85010566131,9774.67627616862,9774.67627616862,9774.67627616862,9774.67627616862
de,bbob_f008_i74_d10,8,10,74,1,reflect,9774.67627616862,260823.71036870722,9774.67627616862,9774.67627616862,9774.67627616862,9330.91922722326
pso,bbob_f008_i74_d10,8,10,74,1,pass,3201.6278377819235,10070.197462528282,3201.6278377819235,3201.6278377819235,3129.550720392836,1063.697558624501
pso,bbob_f008_i74_d10,8,10,74,1,contract,3201.6278377819235,4661.7734140245075,3201.6278377819235,3201.6278377819235,3129.550720392836,1063.697558624501
pso,bbob_f008_i74_d10,8,10,74,1,reflect,3201.6278377819235,44520.11110094416,3201.6278377819235,3201.6278377819235,3129.550720392836,1063.697558624501
cma,bbob_f008_i74_d10,8,10,74,1,pass,209.87688719682012,295.9974453406937,209.87688719682012,209.87688719682012,92.2901254698877,23.552612012980155
cma,bbob_f008_i74_d10,8,10,74,1,contract,209.87688719682012,224.1655780263381,209.87688719682012,209.87688719682012,83.62464855757517,34.88727029616375
cma,bbob_f008_i74_d10,8,10,74,1,reflect,209.87688719682012,889.7767625958429,209.87688719682012,209.87688719682012,72.16491696504056,40.72545714254216
de,bbob_f009_i73_d10,9,10,73,0,pass,4457.316023005984,593368.8933630489,4457.316023005984,4457.316023005984,4457.316023005984,4457.316023005984
de,bbob_f009_i73_d10,9,10,73,0,contract,4457.316023005984,52101.466310818854,4457.316023005984,4457.316023005984,4457.316023005984,4457.316023005984
de,bbob_f009_i73_d10,9,10,73,0,reflect,4457.316023005984,422169.1137188321,4457.316023005984,4457.316023005984,4457.316023005984,4457.316023005984
pso,bbob_f009_i73_d10,9,10,73,0,pass,1207.3417307054008,43228.681819697624,1207.3417307054008,1207.3417307054008,1207.3417307054008,1186.816865510711
pso,bbob_f009_i73_d10,9,10,73,0,contract,1207.3417307054008,3866.9901235643592,1207.3417307054008,1207.3417307054008,1207.3417307054008,1186.816865510711
pso,bbob_f009_i73_d10,9,10,73,0,reflect,1207.3417307054008,128544.8160832374,1207.3417307054008,1207.3417307054008,1207.3417307054008,1186.816865510711
cma,bbob_f009_i73_d10,9,10,73,0,pass,1244.4771437276013,1430.4856272194615,1244.4771437276013,1244.4771437276013,1037.126921737864,1016.6114509025814
cma,bbob_f009_i73_d10,9,10,73,0,contract,1244.4771437276013,1330.315000037802,1244.4771437276013,1244.4771437276013,1154.7463466231143,1018.6235252188164
cma,bbob_f009_i73_d10,9,10,73,0,reflect,1244.4771437276013,1748.5657806649747,1244.4771437276013,1244.4771437276013,1053.4251099429134,1019.0097969387328
de,bbob_f009_i73_d10,9,10,73,1,pass,13118.096992667066,125844.63891428176,13118.096992667066,13118.096992667066,13118.096992667066,6007.319152724526
de,bbob_f009_i73_d10,9,10,73,1,contract,13118.096992667066,28088.46466122232,13118.096992667066,13118.096992667066,13118.096992667066,13118.096992667066
de,bbob_f009_i73_d10,9,10,73,1,reflect,13118.096992667066,239020.06499625542,13118.096992667066,13118.096992667066,13118.096992667066,6007.319152724526
pso,bbob_f009_i73_d10,9,10,73,1,pass,2155.7210202655074,38726.74132764687,2155.7210202655074,2155.7210202655074,2155.7210202655074,1465.906431969453
pso,bbob_f009_i73_d10,9,10,73,1,contract,2155.7210202655074,4611.152112500311,2155.7210202655074,2155.7210202655074,2155.7210202655074,1465.906431969453
pso,bbob_f009_i73_d10,9,10,73,1,reflect,2155.7210202655074,296269.5971339932,2155.7210202655074,2155.7210202655074,2155.7210202655074,1465.906431969453
cma,bbob_f009_i73_d10,9,10,73,1,pass,1260.048830252867,2140.401857084814,1260.048830252867,1260.048830252867,1128.056930919529,1034.834258905448
cma,bbob_f009_i73_d10,9,10,73,1,contract,1260.048830252867,1436.6027815062282,1260.048830252867,1260.048830252867,1142.9297261033148,1022.9880750399726
cma,bbob_f009_i73_d10,9,10,73,1,reflect,1260.048830252867,2510.720451181248,1260.048830252867,1260.048830252867,1119.0325894723128,1032.4392416855485
de,bbob_f009_i74_d10,9,10,74,0,pass,5890.509572512708,196374.54632165798,5890.509572512708,5890.509572512708,4047.3441064487483,4047.3441064487483
de,bbob_f009_i74_d10,9,10,74,0,contract,5890.509572512708,21297.027219551077,5890.509572512708,5890.509572512708,4047.3441064487483,4047.3441064487483
de,bbob_f009_i74_d10,9,10,74,0,reflect,5890.509572512708,597473.7984374055,5890.509572512708,5890.509572512708,4047.3441064487483,4047.3441064487483
pso,bbob_f009_i74_d10,9,10,74,0,pass,3149.8526348283726,109263.6178429691,3149.8526348283726,2346.8416730625368,2229.2772903538553,680.1935734379997
pso,bbob_f009_i74_d10,9,10,74,0,contract,3149.8526348283726,12701.040819365768,3149.8526348283726,2346.8416730625368,2229.2772903538553,680.1935734379997
pso,bbob_f009_i74_d10,9,10,74,0,reflect,3149.8526348283726,503926.00297658145,3149.8526348283726,2346.8416730625368,2229.2772903538553,680.1935734379997
cma,bbob_f009_i74_d10,9,10,74,0,pass,335.48017060166535,882.6301518920621,335.48017060166535,335.48017060166535,270.22316696893654,94.3882160952582
cma,bbob_f009_i74_d10,9,10,74,0,contract,335.48017060166535,312.0855023872109,312.0855023872109,312.0855023872109,164.986287062924,67.10201971780276
cma,bbob_f009_i74_d10,9,10,74,0,reflect,335.48017060166535,14868.130646761632,335.48017060166535,335.48017060166535,223.17751596729926,74.260062862513
de,bbob_f009_i74_d10,9,10,74,1,pass,10089.625066102475,282423.22380440903,10089.625066102475,10089.625066102475,10089.625066102475,3753.7511498286613
de,bbob_f009_i74_d10,9,10,74,1,contract,10089.625066102475,13557.57507418617,10089.625066102475,10089.625066102475,10089.625066102475,3753.7511498286613
de,bbob_f009_i74_d10,9,10,74,1,reflect,10089.625066102475,312039.39557007595,10089.625066102475,10089.625066102475,10089.625066102475,3753.7511498286613
pso,bbob_f009_i74_d10,9,10,74,1,pass,1784.0677052800231,34905.89760918227,1784.0677052800231,1784.0677052800231,1784.0677052800231,487.5485453181773
pso,bbob_f009_i74_d10,9,10,74,1,contract,1784.0677052800231,8226.651497995916,1784.0677052800231,1784.0677052800231,1784.0677052800231,487.5485453181773
pso,bbob_f009_i74_d10,9,10,74,1,reflect,1784.0677052800231,163479.51100730183,1784.0677052800231,1784.0677052800231,1784.0677052800231,487.5485453181773
cma,bbob_f009_i74_d10,9,10,74,1,pass,1343.5657658699279,1827.693223683953,1343.5657658699279,1166.839948420093,1108.4110470597755,609.1318682467903
cma,bbob_f009_i74_d10,9,10,74,1,contract,1343.5657658699279,1387.4282237638718,1343.5657658699279,1166.839948420093,616.8111591646298,238.87367927863167
cma,bbob_f009_i74_d10,9,10,74,1,reflect,1343.5657658699279,2940.6702765472687,1343.5657658699279,1166.839948420093,767.7686828222103,556.9758279392648
de,bbob_f010_i73_d10,10,10,73,0,pass,1017151.6098374203,5773026.6169299325,1017151.6098374203,1017151.6098374203,1017151.6098374203,116626.64436458926
de,bbob_f010_i73_d10,10,10,73,0,contract,1017151.6098374203,1484623.638076616,1017151.6098374203,1017151.6098374203,1017151.6098374203,116626.64436458926
de,bbob_f010_i73_d10,10,10,73,0,reflect,1017151.6098374203,3467722.3159855856,1017151.6098374203,1017151.6098374203,1017151.6098374203,116626.64436458926
pso,bbob_f010_i73_d10,10,10,73,0,pass,121500.27807835999,2492112.4463805663,121500.27807835999,121500.27807835999,121500.27807835999,61984.86860773605
pso,bbob_f010_i73_d10,10,10,73,0,contract,121500.27807835999,735267.5991635926,121500.27807835999,121500.27807835999,121500.27807835999,61984.86860773605
pso,bbob_f010_i73_d10,10,10,73,0,reflect,121500.27807835999,6317160.488298097,121500.27807835999,121500.27807835999,121500.27807835999,61984.86860773605
cma,bbob_f010_i73_d10,10,10,73,0,pass,56778.096389531114,62095.072029498835,56778.096389531114,56778.096389531114,15279.423126201369,15279.423126201369
cma,bbob_f010_i73_d10,10,10,73,0,contract,56778.096389531114,66892.5117277487,56778.096389531114,56778.096389531114,54559.24455526433,4482.595553206362
cma,bbob_f010_i73_d10,10,10,73,0,reflect,56778.096389531114,290301.7860795939,56778.096389531114,56778.096389531114,33610.44703951661,6550.769095176537
de,bbob_f010_i73_d10,10,10,73,1,pass,469870.0046984145,10407126.588270245,469870.0046984145,469870.0046984145,469870.0046984145,250054.22556404903
de,bbob_f010_i73_d10,10,10,73,1,contract,469870.0046984145,2648643.3851412633,469870.0046984145,469870.0046984145,469870.0046984145,239752.08425035703
de,bbob_f010_i73_d10,10,10,73,1,reflect,469870.0046984145,4566682.90182218,469870.0046984145,469870.0046984145,469870.0046984145,250054.22556404903
pso,bbob_f010_i73_d10,10,10,73,1,pass,184675.81227466877,4193702.506573124,184675.81227466877,184675.81227466877,112341.30122061142,79297.9272936056
pso,bbob_f010_i73_d10,10,10,73,1,contract,184675.81227466877,1645277.813477373,184675.81227466877,184675.81227466877,112341.30122061142,79297.9272936056
pso,bbob_f010_i73_d10,10,10,73,1,reflect,184675.81227466877,3031206.4090156574,184675.81227466877,184675.81227466877,112341.30122061142,79297.9272936056
cma,bbob_f010_i73_d10,10,10,73,1,pass,80887.68215580065,278086.01790582406,80887.68215580065,80887.68215580065,77931.56010592524,39735.414847324675
cma,bbob_f010_i73_d10,10,10,73,1,contract,80887.68215580065,110834.52838778864,80887.68215580065,80887.68215580065,80887.68215580065,48964.803817213025
cma,bbob_f010_i73_d10,10,10,73,1,reflect,80887.68215580065,379712.0707909412,80887.68215580065,80887.68215580065,73300.09396918192,28922.93406891247
de,bbob_f010_i74_d10,10,10,74,0,pass,650961.6313003963,5683835.881371797,650961.6313003963,650961.6313003963,463318.00978132425,342860.6493217332
de,bbob_f010_i74_d10,10,10,74,0,contract,650961.6313003963,1890605.7585313162,650961.6313003963,650961.6313003963,463318.00978132425,342860.6493217332
de,bbob_f010_i74_d10,10,10,74,0,reflect,650961.6313003963,975462.5339103778,650961.6313003963,650961.6313003963,463318.00978132425,342860.6493217332
pso,bbob_f010_i74_d10,10,10,74,0,pass,71559.01309197494,1159129.5923358868,71559.01309197494,67606.50300305594,67606.50300305594,51398.09226323067
pso,bbob_f010_i74_d10,10,10,74,0,contract,71559.01309197494,407583.72337081423,71559.01309197494,67606.50300305594,67606.50300305594,51398.09226323067
pso,bbob_f010_i74_d10,10,10,74,0,reflect,71559.01309197494,670830.5668681568,71559.01309197494,67606.50300305594,67606.50300305594,51398.09226323067
cma,bbob_f010_i74_d10,10,10,74,0,pass,123225.44573780589,569291.9159933387,123225.44573780589,123225.44573780589,75731.60501544362,33271.069007526545
cma,bbob_f010_i74_d10,10,10,74,0,contract,123225.44573780589,321151.74428654305,123225.44573780589,123225.44573780589,21075.39779184581,14422.209532014933
cma,bbob_f010_i74_d10,10,10,74,0,reflect,123225.44573780589,883086.9438363732,123225.44573780589,123225.44573780589,86251.91206911264,14127.989934522746
de,bbob_f010_i74_d10,10,10,74,1,pass,683072.8474351297,8385837.47886317,683072.8474351297,590766.0512876583,355368.7699411909,106495.87404103
de,bbob_f010_i74_d10,10,10,74,1,contract,683072.8474351297,2195856.281150763,683072.8474351297,590766.0512876583,355368.7699411909,106495.87404103
de,bbob_f010_i74_d10,10,10,74,1,reflect,683072.8474351297,3274318.6078237994,683072.8474351297,590766.0512876583,355368.7699411909,265941.0921514812
pso,bbob_f010_i74_d10,10,10,74,1,pass,76751.44919009937,1061800.6619341793,76751.44919009937,76751.44919009937,76751.44919009937,33575.63417926177
pso,bbob_f010_i74_d10,10,10,74,1,contract,76751.44919009937,361631.0730260293,76751.44919009937,76751.44919009937,76751.44919009937,33575.63417926177
pso,bbob_f010_i74_d10,10,10,74,1,reflect,76751.44919009937,630245.8757199246,76751.44919009937,76751.44919009937,76751.44919009937,33575.63417926177
cma,bbob_f010_i74_d10,10,10,74,1,pass,107506.10940529684,538457.5983019597,107506.10940529684,26885.755288462315,26885.755288462315,9108.534436255311
cma,bbob_f010_i74_d10,10,10,74,1,contract,107506.10940529684,209535.2886786536,107506.10940529684,26885.755288462315,26885.755288462315,16823.42206460456
cma,bbob_f010_i74_d10,10,10,74,1,reflect,107506.10940529684,604773.3698982936,107506.10940529684,26885.755288462315,26885.755288462315,9131.964582371636
de,bbob_f011_i73_d10,11,10,73,0,pass,674.358306167543,2102836.979303632,674.358306167543,661.3316342018086,340.40965357398363,340.40965357398363
de,bbob_f011_i73_d10,11,10,73,0,contract,674.358306167543,574571.9716777796,674.358306167543,661.3316342018086,340.40965357398363,340.40965357398363
