host,problem,function,dimension,instance,seed,action,baseline_best,first_f,best_h1,best_h10,best_h50,best_h100
pso,bbob_f001_i72_d05,1,5,72,0,pass,184.41498689884145,201.91161435986356,184.41498689884145,184.41498689884145,184.41498689884145,183.93165198119104
pso,bbob_f001_i72_d05,1,5,72,0,contract,184.41498689884145,188.4617048267532,184.41498689884145,184.41498689884145,184.41498689884145,183.93165198119104
pso,bbob_f001_i72_d05,1,5,72,0,reflect,184.41498689884145,258.483564595344,184.41498689884145,184.41498689884145,184.41498689884145,183.93165198119104
cma,bbob_f001_i72_d05,1,5,72,0,pass,184.20776902574093,184.57098526556422,184.20776902574093,184.20776902574093,183.55429765431248,183.52823029861972
cma,bbob_f001_i72_d05,1,5,72,0,contract,184.20776902574093,184.19670277699322,184.19670277699322,184.19670277699322,183.6082280962745,183.55368683008373
cma,bbob_f001_i72_d05,1,5,72,0,reflect,184.20776902574093,184.90086886168396,184.20776902574093,184.20776902574093,183.58539222756238,183.5453930507791
de,bbob_f001_i72_d05,1,5,72,1,pass,189.10334402483537,218.30876144227454,189.10334402483537,189.10334402483537,188.96210600224282,186.51597228161702
de,bbob_f001_i72_d05,1,5,72,1,contract,189.10334402483537,192.98447115502057,189.10334402483537,189.10334402483537,188.96210600224282,186.6537720063454
de,bbob_f001_i72_d05,1,5,72,1,reflect,189.10334402483537,299.61188169176097,189.10334402483537,189.10334402483537,188.96210600224282,187.4702744325544
pso,bbob_f001_i72_d05,1,5,72,1,pass,184.81612052214234,187.98199160345754,184.81612052214234,184.81612052214234,183.85407825894106,183.85407825894106
pso,bbob_f001_i72_d05,1,5,72,1,contract,184.81612052214234,184.7695846997894,184.7695846997894,184.65464741301105,183.90357575092,183.90357575092
pso,bbob_f001_i72_d05,1,5,72,1,reflect,184.81612052214234,194.43289245621503,184.81612052214234,184.81612052214234,183.85407825894106,183.85407825894106
cma,bbob_f001_i72_d05,1,5,72,1,pass,184.0919598929342,185.9058771886628,184.0919598929342,184.0919598929342,183.59065205348975,183.56369972658413
cma,bbob_f001_i72_d05,1,5,72,1,contract,184.0919598929342,184.66219228426547,184.0919598929342,184.0919598929342,184.0919598929342,183.5593799148774
cma,bbob_f001_i72_d05,1,5,72,1,reflect,184.0919598929342,184.9981543826803,184.0919598929342,184.0919598929342,183.58573634556166,183.5401987928765
de,bbob_f002_i71_d05,2,5,71,0,pass,49272.323570372326,570091.2872001801,49272.323570372326,47615.43986420056,6539.8460053230865,6539.8460053230865
de,bbob_f002_i71_d05,2,5,71,0,contract,49272.323570372326,140694.6297065842,49272.323570372326,49272.323570372326,6539.8460053230865,6539.8460053230865
de,bbob_f002_i71_d05,2,5,71,0,reflect,49272.323570372326,1954865.6825376803,49272.323570372326,49272.323570372326,6539.8460053230865,6539.8460053230865
pso,bbob_f002_i71_d05,2,5,71,0,pass,4412.63331017841,1064568.0470321162,4412.63331017841,4158.98657263053,4158.98657263053,1596.4452456905778
pso,bbob_f002_i71_d05,2,5,71,0,contract,4412.63331017841,289633.47069184424,4412.63331017841,4158.98657263053,4158.98657263053,1596.4452456905778
pso,bbob_f002_i71_d05,2,5,71,0,reflect,4412.63331017841,13333918.44642953,4412.63331017841,4158.98657263053,4158.98657263053,1596.4452456905778
cma,bbob_f002_i71_d05,2,5,71,0,pass,29352.689702806416,516654.0057109883,29352.689702806416,21923.664140612695,14507.245218483933,274.03648337440325
