problem,function,instance,dimension,seed,mode,popsize,baseline_best,pass_proposal_f,first_f,best_h1,best_h10,best_h50,best_h400,mean_shift_generation,sigma_ratio_generation,trace_ratio_generation,condition_ratio_generation,sigma_ratio_final,trace_ratio_final
bbob_f005_i79_d20,5,79,20,1,direct,12,41.40803910678106,,46.97562647825838,41.40803910678106,41.40803910678106,25.646447661906393,-2.2528039349257902,1.486957431897944,0.9538845856446577,0.9950479539749248,1.0172517326464698,0.5635793315740033,0.923382555248223
bbob_f005_i79_d20,5,79,20,1,inject,12,41.40803910678106,,46.97562647825838,41.40803910678106,41.40803910678106,34.76386769273904,6.793542695077377,1.0554738864806605,0.9313073568593653,0.9937959109712157,1.0220551853731865,0.6137819684735201,0.9495139013618857
bbob_f005_i79_d20,5,79,20,2,pass,12,36.808897653157004,58.94409634323304,58.94409634323304,36.808897653157004,34.77039579410431,21.886696977836998,-5.513726884859274,1.0832361217108213,0.9901573336136126,0.9967814253998466,1.018273043780851,0.6001326264668543,0.9558083474415279
bbob_f005_i79_d20,5,79,20,2,direct,12,36.808897653157004,,49.36207000466379,36.808897653157004,34.77039579410431,28.468337397842248,1.3494335415154985,1.0832361217108213,0.9901573336136126,0.9969476185160041,1.0249915057799226,0.6492151354206984,0.9691580050603545
bbob_f005_i79_d20,5,79,20,2,inject,12,36.808897653157004,,49.36207000466379,36.808897653157004,34.77039579410431,22.403043584880393,2.9988564705772234,1.0832361217108213,0.9901573336136126,0.9966779622622594,1.0171048703585062,0.7510601935092813,0.9548350170911968
bbob_f005_i79_d20,5,79,20,3,pass,12,24.781057342688058,33.018111899333675,33.018111899333675,24.781057342688058,22.210853513209003,22.059693037710083,7.522569859285149,1.4087496743018242,0.9570392416977996,0.9976028544598976,1.053220797890174,0.4016908273586829,0.9334840411566557
bbob_f005_i79_d20,5,79,20,3,direct,12,24.781057342688058,,29.311437348843135,24.781057342688058,22.210853513209003,19.224758767844925,-6.051852505674912,1.315503191226209,0.9568403644300401,0.9970346124596784,1.0548976348091184,0.4288825955558675,0.9450224040869583
bbob_f005_i79_d20,5,79,20,3,inject,12,24.781057342688058,,29.311437348843135,24.781057342688058,22.210853513209003,20.66044576381278,0.46613851875949663,1.4047823079373565,0.9820747917070107,0.9953325949720473,1.060653741385395,0.37583511004833225,0.9320811709104717
bbob_f005_i80_d20,5,80,20,0,pass,12,48.75908422160615,88.89657345254838,88.89657345254838,48.75908422160615,48.75908422160615,48.75908422160615,-6.24984718116265,1.5525270207746138,1.0113604229220068,0.9981041656542327,1.0799100189526498,0.4088632178745956,0.9264614809399828
bbob_f005_i80_d20,5,80,20,0,direct,12,48.75908422160615,,73.90156290274788,48.75908422160615,48.75908422160615,44.06136540278613,-2.2778433138606573,1.5525270207746138,1.0113604229220068,0.9980575726479926,1.074449230083342,0.3869524335550898,0.9407543996243021
bbob_f005_i80_d20,5,80,20,0,inject,12,48.75908422160615,,73.90156290274788,48.75908422160615,48.75908422160615,41.735966725608,-1.3818335298725728,1.5525270207746138,1.0113604229220068,0.9980934077696331,1.0795221731485714,0.4573550639141242,0.9254915446941707
bbob_f005_i80_d20,5,80,20,1,pass,12,31.96622510548483,42.61564276728688,42.61564276728688,31.96622510548483,24.567504847950694,16.74399551030031,2.997735458331526,1.1843613618605942,0.9675868815273738,0.9940806047020023,1.0118111581488316,0.45904021924784794,0.9270649590484853
bbob_f005_i80_d20,5,80,20,1,direct,12,31.96622510548483,,38.07456276250637,31.96622510548483,24.567504847950694,21.620868721014297,-1.0947943027667506,1.1843613618605942,0.9675868815273738,0.99397885351882,1.0115154703351612,0.3547386923361032,0.9059820891293218
bbob_f005_i80_d20,5,80,20,1,inject,12,31.96622510548483,,38.07456276250637,31.96622510548483,24.567504847950694,22.496178853120753,-7.149547594489306,1.1843613618605942,0.9675868815273738,0.993749582189702,1.0094789479142054,0.3636696259091325,0.8870249459056028
bbob_f005_i80_d20,5,80,20,2,pass,12,2.6992624228746536,25.10110885842321,25.10110885842321,2.6992624228746536,2.6992624228746536,0.3105985406970788,-14.578475804746699,1.3711155471467507,0.9251294776731078,0.9950206002463824,1.0621243254631878,0.2699311202229713,0.9006340825649668
bbob_f005_i80_d20,5,80,20,2,direct,12,2.6992624228746536,,16.87142556683343,2.6992624228746536,2.6992624228746536,-0.11524026263924014,-16.20526955055764,1.4183831037288683,0.9257254554846445,0.994715173942918,1.0606257032828732,0.36771420603821753,0.9076899160353195
bbob_f005_i80_d20,5,80,20,2,inject,12,2.6992624228746536,,16.87142556683343,2.6992624228746536,2.6992624228746536,-0.048772346196251704,-22.179140167325947,1.1008742230874546,0.9173094242904611,0.9941468864181445,1.0617042690238199,0.36326714098745594,0.8941287859705647
bbob_f005_i80_d20,5,80,20,3,pass,12,45.325780542636956,53.44058936514036,53.44058936514036,45.325780542636956,40.518135752211414,33.419809056896504,14.672703115577228,0.9068291049442204,0.9670130727513961,0.996476377049028,1.0760748028706937,0.37851833240304605,0.9433192634713817
bbob_f005_i80_d20,5,80,20,3,direct,12,45.325780542636956,,50.663126533911374,45.325780542636956,40.518135752211414,36.94991618454339,21.301935627853474,0.8908052025725419,0.974174380324273,0.9957594384922392,1.0817649031389085,0.34882945693806866,0.9283106307228195
bbob_f005_i80_d20,5,80,20,3,inject,12,45.325780542636956,,50.663126533911374,45.325780542636956,40.518135752211414,40.10125433515231,21.655843098321967,1.0382734006165615,0.9791400747498599,0.9958461889571594,1.0736843301921004,0.4022395812030474,0.9314335926544057
bbob_f006_i79_d20,6,79,20,0,pass,12,713.6382262712418,20445.21210479422,20445.21210479422,713.6382262712418,713.6382262712418,713.6382262712418,643.8966205024687,1.257529208655063,0.9701183278162844,0.9958349208859987,1.0248429369295329,0.5356947065231858,0.9183858217143727
bbob_f006_i79_d20,6,79,20,0,direct,12,713.6382262712418,,741.0609415293154,713.6382262712418,713.6382262712418,711.5293506093703,634.6787451960055,1.1626930933553612,0.9685378135244378,0.9954485761606088,1.0284221547460968,0.5283873692131608,0.9224892272538591
bbob_f006_i79_d20,6,79,20,0,inject,12,713.6382262712418,,741.0609415293154,713.6382262712418,713.6382262712418,713.6382262712418,650.5806881593327,1.1484818508236305,0.9683925646143615,0.9953783388269515,1.0243873106794752,0.5173771118078028,0.9235116059338383
bbob_f006_i79_d20,6,79,20,1,pass,12,779.9964866733948,1434.8553671025334,1434.8553671025334,779.9964866733948,779.9964866733948,710.9061237796075,640.1746199912523,1.4749936189802304,0.9355969473419123,0.9938463984553332,0.9966827969280275,0.47121126847302164,0.9235149177503126
bbob_f006_i79_d20,6,79,20,1,direct,12,779.9964866733948,,807.8958641364156,779.9964866733948,779.9964866733948,754.3949893293293,645.6418234741773,1.4498996326561593,0.9385935285242533,0.9935438440203558,0.9928229890385739,0.4766150542671812,0.9276588399301007
bbob_f006_i79_d20,6,79,20,1,inject,12,779.9964866733948,,807.8958641364156,779.9964866733948,779.9964866733948,739.260414110136,637.4929297083289,1.4498996326561593,0.9385935285242533,0.9934431570580327,0.9922233093252836,0.7314046535358432,0.9484982403455479
bbob_f006_i79_d20,6,79,20,2,pass,12,713.9072714428157,7854.30439453794,7854.30439453794,713.9072714428157,713.9072714428157,707.4650719235977,633.6740386971527,1.0657336735637952,0.9596333358092256,0.9955681263397748,1.0433402383978263,0.5474205994418516,0.9389892702246755
bbob_f006_i79_d20,6,79,20,2,direct,12,713.9072714428157,,1355.3532058970507,713.9072714428157,713.9072714428157,704.3532926404807,652.3655730519253,1.0194280286198056,0.9521977711525313,0.9957134630746752,1.050250828465759,0.5048776561772303,0.9206688420327634
bbob_f006_i79_d20,6,79,20,2,inject,12,713.9072714428157,,1355.3532058970507,713.9072714428157,713.9072714428157,709.3220050251201,640.6051670406717,1.026255715248697,0.9505712282028244,0.9950955494915585,1.0417390763256595,0.5764772901814305,0.9324407596875306
bbob_f006_i79_d20,6,79,20,3,pass,12,808.0109424776987,1009.5729397830454,1009.5729397830454,808.0109424776987,808.0109424776987,808.0109424776987,686.3499886424183,0.8642692377987746,0.9549415449227128,0.9956254196704895,1.0061492416319595,0.6729093600748605,0.9279507850085603
bbob_f006_i79_d20,6,79,20,3,direct,12,808.0109424776987,,811.0417589099764,808.0109424776987,808.0109424776987,791.2500494895037,635.1582771023374,0.9310211249613597,0.9623225796357149,0.9951403533491665,1.0102190940684428,0.6681601237111822,0.9550983285140221
bbob_f006_i79_d20,6,79,20,3,inject,12,808.0109424776987,,811.0417589099764,808.0109424776987,808.0109424776987,773.6205506309997,652.2593377919949,0.9481509704421744,0.9638561606188782,0.9952288410020361,1.0136019934075737,0.7551601080914065,0.9570760535808915
bbob_f006_i80_d20,6,80,20,0,pass,12,702.0234515751105,1979.6652355689728,1979.6652355689728,702.0234515751105,96.65038535848572,-26.661577466562335,-84.28110147647946,1.352842824617162,0.9469376055040635,0.9944576664032093,1.001377181298309,0.5462600717814002,0.9315122672891184
bbob_f006_i80_d20,6,80,20,0,direct,12,702.0234515751105,,1444.1511775811532,702.0234515751105,96.65038535848572,21.27240876873327,-84.01864403725719,1.2990718916672246,0.9494754558600452,0.994203714318858,1.0010834287222938,0.41899543602567113,0.9100509904610077
bbob_f006_i80_d20,6,80,20,0,inject,12,702.0234515751105,,1444.1511775811532,702.0234515751105,96.65038535848572,-38.11286530922138,-95.5891933109364,1.0872079085977886,0.9551053129024928,0.9933446675127438,1.0027727254656222,0.4902535231377778,0.9232942338633859
bbob_f006_i80_d20,6,80,20,1,pass,12,1632.990312444933,33280.42904000738,33280.42904000738,1632.990312444933,-1.9542201325649273,-36.88949157645314,-93.90099246459206,1.2913279256808876,0.9509932806512161,0.9981679797124673,0.99986127203368,0.4903582100378896,0.9254499609905905
bbob_f006_i80_d20,6,80,20,1,direct,12,1632.990312444933,,6731.909066573839,1632.990312444933,-1.9542201325649273,-46.47365764351383,-90.09978408934609,1.2913279256808876,0.9509932806512161,0.9981397754978704,0.99989897632529,0.5037127677283925,0.9177217829919891
bbob_f006_i80_d20,6,80,20,1,inject,12,1632.990312444933,,6731.909066573839,1632.990312444933,-1.9542201325649273,-21.923460341052262,-88.9213699210988,1.2913279256808876,0.9509932806512161,0.9979650219113203,1.0040975755096266,0.40312231647084396,0.9262797541579051
bbob_f006_i80_d20,6,80,20,2,pass,12,-43.95101487906099,3142.3861039614353,3142.3861039614353,-43.95101487906099,-43.95101487906099,-53.826734509763824,-94.34541423812693,0.9493489475936272,0.9404244963742636,0.9937306871292327,1.012169999754276,0.49072725840152537,0.9284980695407222
bbob_f006_i80_d20,6,80,20,2,direct,12,-43.95101487906099,,317.24608883576434,-43.95101487906099,-43.95101487906099,-48.871330138826636,-91.97294379402265,0.8689535601383841,0.9445842031044114,0.9942549123272133,1.021223401227592,0.4028291531573387,0.9188437799110504
bbob_f006_i80_d20,6,80,20,2,inject,12,-43.95101487906099,,317.24608883576434,-43.95101487906099,-43.95101487906099,-43.95101487906099,-91.27642190574312,0.8374833064649073,0.9414856218108388,0.993537513766507,1.0160320491404538,0.36568244975525016,0.9169067010040259
bbob_f006_i80_d20,6,80,20,3,pass,12,1070.7554459898852,8426.37482039739,8426.37482039739,1070.7554459898852,537.0315642067347,-1.2199391427399604,-68.51823571983205,0.9783045645911262,0.9273888382753467,0.9941669815511849,0.9985185420404832,0.5789986134157521,0.9211428341643279
bbob_f006_i80_d20,6,80,20,3,direct,12,1070.7554459898852,,6756.697476710594,1070.7554459898852,537.0315642067347,-4.825602946591047,-79.23509657160236,0.9797534133509072,0.9311287601170843,0.9935667425431836,0.9979352451844825,0.5579238628935106,0.9285223180763021
bbob_f006_i80_d20,6,80,20,3,inject,12,1070.7554459898852,,6756.697476710594,1070.7554459898852,537.0315642067347,9.380839949843448,-65.59772420513349,0.9537877913683773,0.926624945626582,0.993160283978078,0.9990051203154521,0.46444540682058305,0.9311082926595001
bbob_f007_i79_d20,7,79,20,0,pass,12,744.5574177798048,794.483876963166,794.483876963166,744.5574177798048,744.5574177798048,744.5574177798048,717.6570065177496,1.051050108548596,0.9716907225769649,0.9982974191985625,1.022689245730818,0.3730151020448162,0.921909767402863
bbob_f007_i79_d20,7,79,20,0,direct,12,744.5574177798048,,767.6094233831091,744.5574177798048,744.5574177798048,744.5574177798048,722.2613505175126,1.111040782966163,0.9813437651440711,0.9970478118284778,1.0234535998677343,0.5588095572729961,0.9381521177406804
bbob_f007_i79_d20,7,79,20,0,inject,12,744.5574177798048,,767.6094233831091,744.5574177798048,744.5574177798048,744.5574177798048,719.096183521876,1.111040782966163,0.9813437651440711,0.9970607788924692,1.0263624097438577,0.45175878365986505,0.9358987495144029
bbob_f007_i79_d20,7,79,20,1,pass,12,747.0333123882896,822.8031725077423,822.8031725077423,747.0333123882896,732.4911526208135,729.9291294188603,708.4210921633983,1.422168259764967,1.013117420954702,0.9971592637509573,0.98916664445943,0.3423325845446275,0.9175468929598453
bbob_f007_i79_d20,7,79,20,1,direct,12,747.0333123882896,,763.7150421813853,747.0333123882896,732.4911526208135,732.4911526208135,709.3416397210159,1.3935892395566705,1.0111616768086313,0.996363039664666,0.9897867005050934,0.43507416824839024,0.9337810064400319
bbob_f007_i79_d20,7,79,20,1,inject,12,747.0333123882896,,763.7150421813853,747.0333123882896,732.4911526208135,732.4911526208135,708.3394884275704,1.3935892395566705,1.0111616768086313,0.9962423370257042,0.9901444400344022,0.3102381538262027,0.9104195494737377
bbob_f007_i79_d20,7,79,20,2,pass,12,746.5669303906233,773.0644055790923,773.0644055790923,746.5669303906233,735.7221702162564,729.8997116104558,708.317765538849,1.1273857682385948,0.9645180771551894,0.997109671808975,0.990049879121527,0.3662955992348285,0.9265349993626113
bbob_f007_i79_d20,7,79,20,2,direct,12,746.5669303906233,,745.2335714479168,745.2335714479168,735.7221702162564,719.6939922840912,704.8029813066424,1.087322860449583,0.9566906054536155,0.9961391262167177,0.9882662245065512,0.35610721077500684,0.935709167609655
bbob_f007_i79_d20,7,79,20,2,inject,12,746.5669303906233,,745.2335714479168,745.2335714479168,735.7221702162564,724.9722839862941,708.4110115138554,1.087322860449583,0.9566906054536155,0.9954765717850381,0.9877353411438611,0.475696724004468,0.9417249045163041
bbob_f007_i79_d20,7,79,20,3,pass,12,741.6765206209669,767.0369879528248,767.0369879528248,741.6765206209669,741.6765206209669,741.6765206209669,717.3196995099667,1.467039820081162,0.9927325775650145,0.9987243932065426,1.004878899454944,0.45053230245866327,0.9401102482797139
bbob_f007_i79_d20,7,79,20,3,direct,12,741.6765206209669,,756.5399493558945,741.6765206209669,741.6765206209669,738.4772282660272,716.7277262310927,1.203374762789151,1.0007628244971083,0.9975164756474512,1.0084448821685181,0.45843810849059297,0.9328966777000178
bbob_f007_i79_d20,7,79,20,3,inject,12,741.6765206209669,,756.5399493558945,741.6765206209669,741.6765206209669,739.2756832109081,707.7442942498961,1.4358998072282638,1.0147446668344862,0.9983839243356186,1.0177818861946901,0.4219188272121718,0.9202948001354352
bbob_f007_i80_d20,7,80,20,0,pass,12,1055.3137901231269,1083.0398621762085,1083.0398621762085,1055.3137901231269,1055.3137901231269,1055.3137901231269,1038.0366405204663,1.569318208505441,0.9661834634442247,0.9993759935940628,1.0136052040295307,0.5171061630799935,0.950950576242336
bbob_f007_i80_d20,7,80,20,0,direct,12,1055.3137901231269,,1090.0413958136837,1055.3137901231269,1055.3137901231269,1055.3137901231269,1022.9938602843174,1.3391488991291456,0.9531758503232451,0.9963877432317256,1.0094657977117207,0.40863816763558086,0.9310579235485156
bbob_f007_i80_d20,7,80,20,0,inject,12,1055.3137901231269,,1090.0413958136837,1055.3137901231269,1055.3137901231269,1055.3137901231269,1022.800684436361,1.8617407676142148,0.9788170304370013,0.9996733017639423,1.0152500646960592,0.3591912593405199,0.9189686254590569
bbob_f007_i80_d20,7,80,20,1,pass,12,1070.4005284782431,1115.6925586847344,1115.6925586847344,1070.4005284782431,1055.6610424162511,1054.686833483513,1018.1615190579806,1.2082780695010826,0.9829823791000087,0.9964994019026424,1.0254918997306044,0.4280602526186321,0.9312577314941485
bbob_f007_i80_d20,7,80,20,1,direct,12,1070.4005284782431,,1083.6894633727964,1070.4005284782431,1055.6610424162511,1051.3087380885588,1016.8869223874073,1.1725025684667838,0.9812281099681223,0.9961070420807014,1.0238626745656974,0.46970842672573965,0.9420495011433988
bbob_f007_i80_d20,7,80,20,1,inject,12,1070.4005284782431,,1083.6894633727964,1070.4005284782431,1055.6610424162511,1055.6610424162511,1008.1397576960845,1.1725025684667838,0.9812281099681223,0.9957455554662177,1.0234183884638226,0.4858998986806889,0.9340603619257453
bbob_f007_i80_d20,7,80,20,2,pass,12,1052.7918976949477,1246.7783962110568,1246.7783962110568,1052.7918976949477,1052.7918976949477,1052.7918976949477,1015.5966553599413,1.1539764222787305,0.9762595294982828,0.9964789184884928,1.0368120690855733,0.4635522598767117,0.9290378224557374
bbob_f007_i80_d20,7,80,20,2,direct,12,1052.7918976949477,,1089.2883268447872,1052.7918976949477,1052.7918976949477,1052.7918976949477,1009.3945799611395,1.0883655383047335,0.972247699276474,0.9967576969777537,1.0309229704457827,0.35416774394274153,0.925560288278839
bbob_f007_i80_d20,7,80,20,2,inject,12,1052.7918976949477,,1089.2883268447872,1052.7918976949477,1052.7918976949477,1052.7918976949477,1017.8594110884561,1.0883655383047335,0.972247699276474,0.9961007384332727,1.0377473442523455,0.5113134400599058,0.9395865823932869
bbob_f007_i80_d20,7,80,20,3,pass,12,1064.584594701233,1061.148679092065,1061.148679092065,1061.148679092065,1061.148679092065,1050.1973974072648,1014.3083085664603,1.2583253242452492,0.9402550458715578,0.9944678458753536,1.0122995682901599,0.38963822276855375,0.9119133069171674
bbob_f007_i80_d20,7,80,20,3,direct,12,1064.584594701233,,1050.4780385908518,1050.4780385908518,1050.4780385908518,1031.247064062382,1012.9888533437719,0.9581063878212532,0.949463194391869,0.9930796743325406,1.0137303516367686,0.3642546426917645,0.9196958100446314
bbob_f007_i80_d20,7,80,20,3,inject,12,1064.584594701233,,1050.4780385908518,1050.4780385908518,1050.4780385908518,1035.5447609074865,1009.758236734272,1.4341169705312788,0.9616964471354456,0.9937797492426025,1.012424288189514,0.4425682690542852,0.9293919974838476
bbob_f008_i79_d20,8,79,20,0,pass,12,788.2796518381475,3403.271307847626,3403.271307847626,788.2796518381475,531.3745844048118,199.6580540270144,45.31210318679555,0.8365574295897942,0.9392808294223147,0.9937604180120645,1.0003269817046985,0.19375598551927598,0.8600818441952528
bbob_f008_i79_d20,8,79,20,0,direct,12,788.2796518381475,,889.7873050110003,788.2796518381475,531.3745844048118,531.3745844048118,56.80676683268285,0.8167210621647362,0.9350702927435831,0.9929494099134731,1.002505189435467,0.23328473127964527,0.8687017995347712
bbob_f008_i79_d20,8,79,20,0,inject,12,788.2796518381475,,889.7873050110001,788.2796518381475,531.3745844048118,448.01892269955215,58.618842500464375,0.8167210621647362,0.9350702927435831,0.9928197628409268,1.0002025691410412,0.2042477641147696,0.8653699231227603
bbob_f008_i79_d20,8,79,20,1,pass,12,409.44434792466325,1221.3050399353692,1221.3050399353692,409.44434792466325,409.44434792466325,341.65400818783866,43.837294903096115,1.08723019936302,0.9340842833587452,0.9935554882816013,0.9924618270418089,0.22217347614867003,0.866587901165439
bbob_f008_i79_d20,8,79,20,1,direct,12,409.44434792466325,,857.9419463327579,409.44434792466325,409.44434792466325,370.00061991280273,58.17815599449215,1.0440625736484643,0.9332962657612582,0.9931974531302228,0.9918914248374963,0.2947635450143104,0.8810102123422114
bbob_f008_i79_d20,8,79,20,1,inject,12,409.44434792466325,,857.9419463327579,409.44434792466325,409.44434792466325,409.44434792466325,73.35123823870438,1.0440625736484643,0.9332962657612582,0.9929273667574903,0.9854401965000698,0.2795510992226623,0.8705858837956063
bbob_f008_i79_d20,8,79,20,2,pass,12,809.8130180871457,1669.7207226091025,1669.7207226091025,809.8130180871457,809.8130180871457,492.21171792444034,43.26315513072781,0.713590612006746,0.9516056827514636,0.9959098305913227,1.0331241484403255,0.31799308807066506,0.8896192207345447
bbob_f008_i79_d20,8,79,20,2,direct,12,809.8130180871457,,1074.3293351697134,809.8130180871457,809.8130180871457,653.291999700663,90.21449170075593,0.6818247351696742,0.945327310534052,0.9952734740519574,1.031680679588976,0.4404806214361495,0.9091473108407869
bbob_f008_i79_d20,8,79,20,2,inject,12,809.8130180871457,,1074.3293351697134,809.8130180871457,809.8130180871457,530.298843624341,67.61004800771948,0.6818247351696742,0.945327310534052,0.9948841699089187,1.029760263473061,0.43330118305297444,0.9124650561752846
bbob_f008_i79_d20,8,79,20,3,pass,12,381.73948056097237,1335.2396883215501,1335.2396883215501,381.73948056097237,381.69404793000723,188.91023720990418,43.21957761170209,0.8862958547981794,0.9503763559174874,0.9947807899411129,1.0031661789211073,0.2587255917833699,0.8604484683169683
bbob_f008_i79_d20,8,79,20,3,direct,12,381.73948056097237,,759.707926009301,381.73948056097237,381.69404793000723,381.69404793000723,47.6274705086233,0.8591293134895926,0.9557242723644108,0.9943745691297059,1.00250538674282,0.26617200335550467,0.872842332431587
bbob_f008_i79_d20,8,79,20,3,inject,12,381.73948056097237,,759.707926009301,381.73948056097237,381.69404793000723,288.0608892830104,41.11454596641983,0.8591293134895926,0.9557242723644108,0.9940078063899226,1.0033481720462283,0.245123255752149,0.8691457822552864
bbob_f008_i80_d20,8,80,20,0,pass,12,629.4144374986464,2808.7879142634656,2808.7879142634656,629.4144374986464,610.178219930487,610.178219930487,205.7432803171781,0.8337165519079652,0.9821766330520197,0.9957695010990737,1.0026267925592733,0.40717474278854116,0.9005868115182157
bbob_f008_i80_d20,8,80,20,0,direct,12,629.4144374986464,,1313.426220042246,629.4144374986464,610.178219930487,610.178219930487,83.08377146216928,0.8598172432271455,0.9819821062982537,0.995762873224943,1.0050155390157969,0.3860323500099428,0.9067354369801217
bbob_f008_i80_d20,8,80,20,0,inject,12,629.4144374986464,,1313.426220042246,629.4144374986464,610.178219930487,610.178219930487,109.51312296488241,0.8598172432271455,0.9819821062982537,0.9955946313155246,1.0036049004296108,0.4474857502531722,0.9192744478028897
bbob_f008_i80_d20,8,80,20,1,pass,12,537.2457568502583,724.2858687353923,724.2858687353923,537.2457568502583,537.2457568502583,443.73314404947655,147.3573424208088,1.0079615534184785,0.9757976402035042,0.9959967776545706,1.0212707265568264,0.27860200829523013,0.8908848313944405
bbob_f008_i80_d20,8,80,20,1,direct,12,537.2457568502583,,411.63429556992725,411.63429556992725,411.63429556992725,411.63429556992725,121.91264456320853,0.6912774155448237,0.964556864569022,0.9937250590610673,1.0232091676278645,0.2527673685966281,0.8986527233968468
bbob_f008_i80_d20,8,80,20,1,inject,12,537.2457568502583,,411.63429556992725,411.63429556992725,411.63429556992725,411.63429556992725,165.08098723790323,0.9522576375377878,0.9767945491098756,0.9938613334634268,1.0176874259490079,0.2956790830919611,0.8993187908763395
bbob_f008_i80_d20,8,80,20,2,pass,12,749.4032045723649,3724.791827447899,3724.791827447899,749.4032045723649,687.5057843492378,463.5147025103137,198.66864946168704,1.0116935194471912,0.9223665363339772,0.9958366525074788,1.017780482454986,0.32446259418483,0.9019754665005114
bbob_f008_i80_d20,8,80,20,2,direct,12,749.4032045723649,,1754.9192171929828,749.4032045723649,687.5057843492378,422.4266337367041,167.7048264354228,1.0116935194471912,0.9223665363339772,0.9963192902058022,1.028427794084737,0.29812468915992857,0.8960807414923931
bbob_f008_i80_d20,8,80,20,2,inject,12,749.4032045723649,,1754.9192171929828,749.4032045723649,687.5057843492378,611.0566275342552,225.16616924733006,1.0116935194471912,0.9223665363339772,0.9957921651109432,1.015643223269346,0.22638557268780216,0.8823375864536589
bbob_f008_i80_d20,8,80,20,3,pass,12,934.7438601149474,2391.002147711474,2391.002147711474,934.7438601149474,883.0785618776999,883.0785618776999,79.91466558932812,0.881094638248497,1.0118000297611334,0.9979245377220781,1.0477572235141663,0.42350349211512134,0.8955723231114364
bbob_f008_i80_d20,8,80,20,3,direct,12,934.7438601149474,,1504.4328233006763,934.7438601149474,883.0785618776999,682.8030631992592,77.79647525454904,0.8808095468526868,1.012555352537217,0.9980611461663381,1.0492323161565227,0.39036832949351696,0.9018422445636647
bbob_f008_i80_d20,8,80,20,3,inject,12,934.7438601149474,,1504.4328233006763,934.7438601149474,883.0785618776999,678.8058488798482,132.96716509086195,0.8808095468526868,1.012555352537217,0.9976039664725148,1.0509963318342554,0.3257461401731686,0.9041780326744701
bbob_f009_i79_d20,9,79,20,0,pass,12,297.4351574577278,1420.856066124841,1420.856066124841,297.4351574577278,297.4351574577278,258.38871467700034,66.07457057760892,0.5219204645817799,0.9648185903106806,0.995353876659881,0.9980251699140681,0.3000340243783253,0.8901474057265691
bbob_f009_i79_d20,9,79,20,0,direct,12,297.4351574577278,,607.4927864733545,297.4351574577278,297.4351574577278,248.34822972651705,54.50637518919993,0.5259483046992277,0.9580750743752552,0.9944531069888329,1.0011536009857636,0.38046870887803286,0.8951533814288214
bbob_f009_i79_d20,9,79,20,0,inject,12,297.4351574577278,,607.4927864733545,297.4351574577278,297.4351574577278,297.4351574577278,52.34556595504624,0.6104112006182085,0.9599839961824713,0.9944012012718113,0.999849923558786,0.4232764358003947,0.9108238425360805
bbob_f009_i79_d20,9,79,20,1,pass,12,391.83200778615134,1032.1701483725456,1032.1701483725456,391.83200778615134,391.83200778615134,358.50283685725003,-10.276212791107554,0.7838707300967681,0.977289902839065,0.9954005107257484,1.034378609537284,0.2767916039703788,0.8844117062763334
bbob_f009_i79_d20,9,79,20,1,direct,12,391.83200778615134,,719.1125445376604,391.83200778615134,391.83200778615134,235.0428183799894,-10.333970532801459,0.721608492872265,0.9747789816543063,0.9941110891086824,1.0264913500483133,0.24323457242298044,0.8765300123611419
bbob_f009_i79_d20,9,79,20,1,inject,12,391.83200778615134,,719.1125445376604,391.83200778615134,391.83200778615134,391.60933118316257,5.136977262714652,0.6962084584977692,0.9784341368603051,0.9942115957878697,1.032587951737587,0.31854736227713026,0.8854737954400843
bbob_f009_i79_d20,9,79,20,2,pass,12,284.49737802894435,434.80858229589944,434.80858229589944,284.49737802894435,284.49737802894435,247.64651445917912,54.98145081667215,0.6865271030259592,0.9681918859252945,0.9967946876026491,1.0382752186983593,0.24588012547063565,0.8809306760335791
bbob_f009_i79_d20,9,79,20,2,direct,12,284.49737802894435,,274.01724682916057,274.01724682916057,274.01724682916057,273.6717371289355,11.338563546638127,0.4748140891755775,0.9619612724704533,0.995638723494194,1.0274053743574356,0.37105431737591726,0.8938327744297403
bbob_f009_i79_d20,9,79,20,2,inject,12,284.49737802894435,,274.01724682916057,274.01724682916057,274.01724682916057,243.47106837863686,52.27296629481732,0.4748140891755775,0.9619612724704533,0.9954142790477168,1.0271981785581061,0.3749141457842182,0.9010247909883585
bbob_f009_i79_d20,9,79,20,3,pass,12,1046.1768547852807,3181.2861769218803,3181.2861769218803,1046.1768547852807,1046.1768547852807,542.9393755322849,-3.5656812068333466,1.000818172472433,0.9604885572764783,0.995047448278359,1.0105576899131856,0.22813664703920514,0.8614091798210363
bbob_f009_i79_d20,9,79,20,3,direct,12,1046.1768547852807,,1713.4248780900598,1046.1768547852807,1046.1768547852807,612.3425440762783,-4.0208123792079675,0.9490681498231103,0.9537698146574946,0.9938462070519933,1.004960510743435,0.21022404452142995,0.8600154103356324
bbob_f009_i79_d20,9,79,20,3,inject,12,1046.1768547852807,,1713.4248780900598,1046.1768547852807,1046.1768547852807,550.9084208594129,10.87594937581109,0.9490681498231103,0.9537698146574946,0.9935605408034781,1.0075403111309058,0.23905588959491633,0.8656886114644023
