host,problem,function,dimension,instance,seed,action,baseline_best,first_f,best_h1,best_h10,best_h50,best_h200
cma,bbob_f002_i76_d10,2,10,76,0,contract_clip,112492.43524382732,525672.7605833249,112492.43524382732,108026.18783858774,64405.806385048454,29256.28210443415
cma,bbob_f002_i76_d10,2,10,76,1,pass,41011.67402164902,258240.43626767627,41011.67402164902,41011.67402164902,35420.809133343064,11094.152696473364
cma,bbob_f002_i76_d10,2,10,76,1,contract,41011.67402164902,142715.0020569852,41011.67402164902,41011.67402164902,41011.67402164902,1772.088601205698
cma,bbob_f002_i76_d10,2,10,76,1,contract_clip,41011.67402164902,142715.0020569852,41011.67402164902,41011.67402164902,41011.67402164902,1772.088601205698
cma,bbob_f003_i75_d10,3,10,75,0,pass,39.65623024608607,115.91649155025344,39.65623024608607,39.65623024608607,22.60345303123843,7.540634284993345
cma,bbob_f003_i75_d10,3,10,75,0,contract,39.65623024608607,43.860614082983815,39.65623024608607,39.65623024608607,9.345404374840186,-15.813324684394942
cma,bbob_f003_i75_d10,3,10,75,0,contract_clip,39.65623024608607,43.860614082983815,39.65623024608607,39.65623024608607,9.345404374840186,-15.813324684394942
cma,bbob_f003_i75_d10,3,10,75,1,pass,43.11139221547212,123.89746815910372,43.11139221547212,43.11139221547212,25.346195707619003,14.602329854190273
cma,bbob_f003_i75_d10,3,10,75,1,contract,43.11139221547212,74.0591380834055,43.11139221547212,43.11139221547212,43.11139221547212,10.9159375005556
cma,bbob_f003_i75_d10,3,10,75,1,contract_clip,43.11139221547212,74.0591380834055,43.11139221547212,43.11139221547212,43.11139221547212,10.9159375005556
cma,bbob_f003_i76_d10,3,10,76,0,pass,-519.6092450556118,-480.20715618918575,-519.6092450556118,-519.6092450556118,-523.1284845650092,-536.5392723409508
cma,bbob_f003_i76_d10,3,10,76,0,contract,-519.6092450556118,-482.33734032794774,-519.6092450556118,-519.6092450556118,-519.6092450556118,-541.5199304840321
cma,bbob_f003_i76_d10,3,10,76,0,contract_clip,-519.6092450556118,-482.33734032794774,-519.6092450556118,-519.6092450556118,-519.6092450556118,-541.5199304840321
cma,bbob_f003_i76_d10,3,10,76,1,pass,-521.375297463007,-467.42117954673483,-521.375297463007,-521.375297463007,-521.9688678618511,-539.860644239792
cma,bbob_f003_i76_d10,3,10,76,1,contract,-521.375297463007,-469.66326160517724,-521.375297463007,-521.375297463007,-521.375297463007,-546.8886273723977
cma,bbob_f003_i76_d10,3,10,76,1,contract_clip,-521.375297463007,-469.66326160517724,-521.375297463007,-521.375297463007,-521.375297463007,-546.8886273723977
cma,bbob_f004_i75_d10,4,10,75,0,pass,60.95512023152797,98.30665192172505,60.95512023152797,54.29938156461847,54.29938156461847,31.46518695313226
cma,bbob_f004_i75_d10,4,10,75,0,contract,60.95512023152797,161.70518704775145,60.95512023152797,54.29938156461847,42.25502993413953,15.442974693655245
cma,bbob_f004_i75_d10,4,10,75,0,contract_clip,60.95512023152797,149.82309409260182,60.95512023152797,54.29938156461847,33.4963869423913,6.466526005919505
cma,bbob_f004_i75_d10,4,10,75,1,pass,41.21454470570529,117.02839788961806,41.21454470570529,41.21454470570529,41.21454470570529,15.092162187435164
cma,bbob_f004_i75_d10,4,10,75,1,contract,41.21454470570529,143.80507650599833,41.21454470570529,41.21454470570529,24.07387799411211,8.11817616686993
cma,bbob_f004_i75_d10,4,10,75,1,contract_clip,41.21454470570529,143.80507650599833,41.21454470570529,41.21454470570529,24.07387799411211,8.11817616686993
cma,bbob_f004_i76_d10,4,10,76,0,pass,-465.07153497383894,-392.25236273244394,-465.07153497383894,-465.07153497383894,-503.7187106257807,-506.7284213097123
cma,bbob_f004_i76_d10,4,10,76,0,contract,-465.07153497383894,-397.7251361337495,-465.07153497383894,-465.07153497383894,-492.57261716997743,-520.9486921664126
cma,bbob_f004_i76_d10,4,10,76,0,contract_clip,-465.07153497383894,-397.7251361337495,-465.07153497383894,-465.07153497383894,-492.57261716997743,-520.9486921664126
cma,bbob_f004_i76_d10,4,10,76,1,pass,-485.2411211784722,-452.7917639513333,-485.2411211784722,-485.2411211784722,-525.7419564913884,-525.7419564913884
cma,bbob_f004_i76_d10,4,10,76,1,contract,-485.2411211784722,-426.5471448732093,-485.2411211784722,-485.2411211784722,-528.9364752758426,-528.9364752758426
cma,bbob_f004_i76_d10,4,10,76,1,contract_clip,-485.2411211784722,-426.5471448732093,-485.2411211784722,-485.2411211784722,-528.9364752758426,-528.9364752758426
cma,bbob_f005_i75_d10,5,10,75,0,pass,-84.90934811528587,-74.16738924185142,-84.90934811528587,-84.90934811528587,-90.48344585556593,-98.47298365305015
cma,bbob_f005_i75_d10,5,10,75,0,contract,-84.90934811528587,-76.91490458781223,-84.90934811528587,-84.90934811528587,-91.53958291926102,-97.63736136323287
cma,bbob_f005_i75_d10,5,10,75,0,contract_clip,-84.90934811528587,-76.91490458781223,-84.90934811528587,-84.90934811528587,-91.53958291926102,-97.63736136323287
cma,bbob_f005_i75_d10,5,10,75,1,pass,-47.0830439563852,-32.98178799202219,-47.0830439563852,-47.0830439563852,-48.304183338156484,-62.45519016679481
cma,bbob_f005_i75_d10,5,10,75,1,contract,-47.0830439563852,-37.81580502193572,-47.0830439563852,-47.0830439563852,-50.973266398669885,-62.158218061100754
cma,bbob_f005_i75_d10,5,10,75,1,contract_clip,-47.0830439563852,-37.81580502193572,-47.0830439563852,-47.0830439563852,-50.973266398669885,-62.158218061100754
cma,bbob_f005_i76_d10,5,10,76,0,pass,139.4770868017877,146.98138938335953,139.4770868017877,139.4770868017877,135.2896020827514,120.17653954136611
cma,bbob_f005_i76_d10,5,10,76,0,contract,139.4770868017877,143.6044532216522,139.4770868017877,139.4770868017877,135.2684762114422,122.60238624253779
cma,bbob_f005_i76_d10,5,10,76,0,contract_clip,139.4770868017877,143.6044532216522,139.4770868017877,139.4770868017877,135.2684762114422,122.60238624253779
cma,bbob_f005_i76_d10,5,10,76,1,pass,139.2357482098381,144.2666495973122,139.2357482098381,135.20735203821621,129.47501004369124,123.95922427190081
cma,bbob_f005_i76_d10,5,10,76,1,contract,139.2357482098381,142.00274397294885,139.2357482098381,135.20735203821621,128.8741045066811,127.026526592102
cma,bbob_f005_i76_d10,5,10,76,1,contract_clip,139.2357482098381,142.00274397294885,139.2357482098381,135.20735203821621,128.8741045066811,127.026526592102
cma,bbob_f006_i75_d10,6,10,75,0,pass,1.7299757174716461,84.89255742340947,1.7299757174716461,1.7299757174716461,-8.087179762728738,-65.55344398794361
cma,bbob_f006_i75_d10,6,10,75,0,contract,1.7299757174716461,29.742640198352547,1.7299757174716461,1.7299757174716461,-60.74695956152495,-87.59604865082456
cma,bbob_f006_i75_d10,6,10,75,0,contract_clip,1.7299757174716461,29.742640198352547,1.7299757174716461,1.7299757174716461,-60.74695956152495,-87.59604865082456
cma,bbob_f006_i75_d10,6,10,75,1,pass,4.6318874591523524,3414.4595529428702,4.6318874591523524,4.6318874591523524,-11.220464530409544,-83.97310842735384
cma,bbob_f006_i75_d10,6,10,75,1,contract,4.6318874591523524,710.1283546457751,4.6318874591523524,4.6318874591523524,-20.565550961873086,-75.03771068335
cma,bbob_f006_i75_d10,6,10,75,1,contract_clip,4.6318874591523524,710.1283546457751,4.6318874591523524,4.6318874591523524,-20.565550961873086,-75.03771068335
cma,bbob_f006_i76_d10,6,10,76,0,pass,136.87741351851054,25638.08341611547,136.87741351851054,125.18037674131597,118.40401005529738,109.55725393606838
cma,bbob_f006_i76_d10,6,10,76,0,contract,136.87741351851054,6273.8137061867355,136.87741351851054,125.18037674131597,119.07343509951932,110.53782774619064
cma,bbob_f006_i76_d10,6,10,76,0,contract_clip,136.87741351851054,6273.8137061867355,136.87741351851054,125.18037674131597,119.07343509951932,110.53782774619064
cma,bbob_f006_i76_d10,6,10,76,1,pass,144.38608066219106,167.94302164393287,144.38608066219106,144.38608066219106,122.79037234692665,109.42978506572898
cma,bbob_f006_i76_d10,6,10,76,1,contract,144.38608066219106,169.52550248664502,144.38608066219106,144.38608066219106,141.19758161971393,111.78346929707834
cma,bbob_f006_i76_d10,6,10,76,1,contract_clip,144.38608066219106,169.52550248664502,144.38608066219106,144.38608066219106,141.19758161971393,111.78346929707834
cma,bbob_f007_i75_d10,7,10,75,0,pass,-342.7786001107865,-316.76207459205784,-342.7786001107865,-342.7786001107865,-348.7990502582337,-362.2412557857805
cma,bbob_f007_i75_d10,7,10,75,0,contract,-342.7786001107865,-331.32498782458646,-342.7786001107865,-342.7786001107865,-352.75425894084174,-359.4355011642429
cma,bbob_f007_i75_d10,7,10,75,0,contract_clip,-342.7786001107865,-331.32498782458646,-342.7786001107865,-342.7786001107865,-352.75425894084174,-359.4355011642429
cma,bbob_f007_i75_d10,7,10,75,1,pass,-334.65497477236875,-326.74237301949404,-334.65497477236875,-334.65497477236875,-359.31431584924246,-362.2791612514332
cma,bbob_f007_i75_d10,7,10,75,1,contract,-334.65497477236875,-332.63710488500357,-334.65497477236875,-334.65497477236875,-334.65497477236875,-362.1951754771685
cma,bbob_f007_i75_d10,7,10,75,1,contract_clip,-334.65497477236875,-332.63710488500357,-334.65497477236875,-334.65497477236875,-334.65497477236875,-362.1951754771685
cma,bbob_f007_i76_d10,7,10,76,0,pass,76.9203739024033,93.47454516369476,76.9203739024033,76.9203739024033,64.89763721310746,54.370984471618826
cma,bbob_f007_i76_d10,7,10,76,0,contract,76.9203739024033,92.56706348905004,76.9203739024033,76.9203739024033,70.65726890653329,54.62739692570735
cma,bbob_f007_i76_d10,7,10,76,0,contract_clip,76.9203739024033,92.56706348905004,76.9203739024033,76.9203739024033,70.65726890653329,54.62739692570735
cma,bbob_f007_i76_d10,7,10,76,1,pass,68.89660939443618,82.41262708873685,68.89660939443618,68.89660939443618,68.89660939443618,55.70511982875341
cma,bbob_f007_i76_d10,7,10,76,1,contract,68.89660939443618,60.737856588189004,60.737856588189004,60.737856588189004,60.737856588189004,54.2454695907075
cma,bbob_f007_i76_d10,7,10,76,1,contract_clip,68.89660939443618,60.737856588189004,60.737856588189004,60.737856588189004,60.737856588189004,54.2454695907075
cma,bbob_f008_i75_d10,8,10,75,0,pass,104.10126856509589,579.097610495988,104.10126856509589,104.10126856509589,70.60032180930824,-31.859364415916893
cma,bbob_f008_i75_d10,8,10,75,0,contract,104.10126856509589,294.23531422010893,104.10126856509589,104.10126856509589,80.78547631121982,-6.441098848667217
cma,bbob_f008_i75_d10,8,10,75,0,contract_clip,104.10126856509589,294.23531422010893,104.10126856509589,104.10126856509589,80.78547631121982,-6.441098848667217
cma,bbob_f008_i75_d10,8,10,75,1,pass,193.24946733133754,50.27772596558259,50.27772596558259,50.27772596558259,50.27772596558259,-28.542087801350405
cma,bbob_f008_i75_d10,8,10,75,1,contract,193.24946733133754,35.652245198477345,35.652245198477345,35.652245198477345,35.652245198477345,-20.29089631647368
cma,bbob_f008_i75_d10,8,10,75,1,contract_clip,193.24946733133754,35.652245198477345,35.652245198477345,35.652245198477345,35.652245198477345,-20.29089631647368
cma,bbob_f008_i76_d10,8,10,76,0,pass,1639.19026237776,2995.9101509344473,1639.19026237776,1639.19026237776,1304.3811891811151,1028.6505140249708
cma,bbob_f008_i76_d10,8,10,76,0,contract,1639.19026237776,1980.964452120431,1639.19026237776,1639.19026237776,1166.437025074048,1064.451550007397
cma,bbob_f008_i76_d10,8,10,76,0,contract_clip,1639.19026237776,1980.964452120431,1639.19026237776,1639.19026237776,1166.437025074048,1064.451550007397
cma,bbob_f008_i76_d10,8,10,76,1,pass,1219.0236210352227,1622.4910961061569,1219.0236210352227,1215.6076305790373,1135.9362386459445,1056.2830606030377
cma,bbob_f008_i76_d10,8,10,76,1,contract,1219.0236210352227,1297.0928658453788,1219.0236210352227,1215.6076305790373,1144.9551331552686,1020.2996308036072
cma,bbob_f008_i76_d10,8,10,76,1,contract_clip,1219.0236210352227,1297.0928658453788,1219.0236210352227,1215.6076305790373,1144.9551331552686,1020.2996308036072
cma,bbob_f009_i75_d10,9,10,75,0,pass,172.7969861433819,1371.4785188823196,172.7969861433819,172.7969861433819,172.7969861433819,98.66580904602509
cma,bbob_f009_i75_d10,9,10,75,0,contract,172.7969861433819,529.9353859675361,172.7969861433819,172.7969861433819,172.7969861433819,78.2403925701824
cma,bbob_f009_i75_d10,9,10,75,0,contract_clip,172.7969861433819,529.9353859675361,172.7969861433819,172.7969861433819,172.7969861433819,78.2403925701824
cma,bbob_f009_i75_d10,9,10,75,1,pass,161.7730060893798,354.8067694239719,161.7730060893798,161.7730060893798,103.06345414334493,67.83854947176387
cma,bbob_f009_i75_d10,9,10,75,1,contract,161.7730060893798,224.5981520041523,161.7730060893798,161.7730060893798,91.69110257299786,70.74155624655579
cma,bbob_f009_i75_d10,9,10,75,1,contract_clip,161.7730060893798,224.5981520041523,161.7730060893798,161.7730060893798,91.69110257299786,70.74155624655579
cma,bbob_f009_i76_d10,9,10,76,0,pass,170.15185483825056,171.78199420927118,170.15185483825056,151.50412925282467,77.24829937606782,9.53468738899944
cma,bbob_f009_i76_d10,9,10,76,0,contract,170.15185483825056,170.81208055572728,170.15185483825056,151.50412925282467,32.74125657207669,8.544965099006163
cma,bbob_f009_i76_d10,9,10,76,0,contract_clip,170.15185483825056,170.81208055572728,170.15185483825056,151.50412925282467,32.74125657207669,8.544965099006163
cma,bbob_f009_i76_d10,9,10,76,1,pass,345.014878793444,314.57321633181004,314.57321633181004,203.2193119579367,96.97210622842611,13.383226440093765
cma,bbob_f009_i76_d10,9,10,76,1,contract,345.014878793444,321.02265085020167,321.02265085020167,203.2193119579367,107.50879090093001,19.7357989571106
cma,bbob_f009_i76_d10,9,10,76,1,contract_clip,345.014878793444,321.02265085020167,321.02265085020167,203.2193119579367,107.50879090093001,19.7357989571106
cma,bbob_f010_i75_d10,10,10,75,0,pass,63509.097465020655,273660.3751381122,63509.097465020655,63509.097465020655,59112.27997077107,11888.45040073978
cma,bbob_f010_i75_d10,10,10,75,0,contract,63509.097465020655,216910.57004235635,63509.097465020655,63509.097465020655,63509.097465020655,36123.88594398502
cma,bbob_f010_i75_d10,10,10,75,0,contract_clip,63509.097465020655,216910.57004235635,63509.097465020655,63509.097465020655,63509.097465020655,36123.88594398502
cma,bbob_f010_i75_d10,10,10,75,1,pass,34638.81029023128,678968.6834798276,34638.81029023128,34638.81029023128,34638.81029023128,25250.151267306035
cma,bbob_f010_i75_d10,10,10,75,1,contract,34638.81029023128,145432.30939472152,34638.81029023128,34638.81029023128,34638.81029023128,12024.413383797319
cma,bbob_f010_i75_d10,10,10,75,1,contract_clip,34638.81029023128,145432.30939472152,34638.81029023128,34638.81029023128,34638.81029023128,12024.413383797319
cma,bbob_f010_i76_d10,10,10,76,0,pass,95481.1182276149,92975.69366079639,92975.69366079639,92975.69366079639,52442.95027516838,8854.656778590974
cma,bbob_f010_i76_d10,10,10,76,0,contract,95481.1182276149,44932.3984800507,44932.3984800507,44932.3984800507,22708.39475824993,3470.1692490223572
cma,bbob_f010_i76_d10,10,10,76,0,contract_clip,95481.1182276149,44932.3984800507,44932.3984800507,44932.3984800507,22708.39475824993,3470.1692490223572
cma,bbob_f010_i76_d10,10,10,76,1,pass,160714.98217364057,696670.2021266519,160714.98217364057,146496.45948068856,114100.84696271208,28392.493402576205
cma,bbob_f010_i76_d10,10,10,76,1,contract,160714.98217364057,368368.78919285664,160714.98217364057,146496.45948068856,113232.48497191312,33127.89023410097
cma,bbob_f010_i76_d10,10,10,76,1,contract_clip,160714.98217364057,368368.78919285664,160714.98217364057,146496.45948068856,113232.48497191312,33127.89023410097
cma,bbob_f011_i75_d10,11,10,75,0,pass,283.67153611995843,103421.4630477516,283.67153611995843,247.09489536362918,247.09489536362918,183.37176450970853
cma,bbob_f011_i75_d10,11,10,75,0,contract,283.67153611995843,40776.55830269195,283.67153611995843,247.09489536362918,247.09489536362918,236.0206200986621
cma,bbob_f011_i75_d10,11,10,75,0,contract_clip,283.67153611995843,42100.559735722236,283.67153611995843,247.09489536362918,247.09489536362918,236.29331945901674
cma,bbob_f011_i75_d10,11,10,75,1,pass,320.8741398579081,473231.92268431216,320.8741398579081,320.8741398579081,320.8741398579081,249.80173900457655
cma,bbob_f011_i75_d10,11,10,75,1,contract,320.8741398579081,118569.23551706228,320.8741398579081,320.8741398579081,309.32557935337866,276.5438289941845
cma,bbob_f011_i75_d10,11,10,75,1,contract_clip,320.8741398579081,118569.23551706228,320.8741398579081,320.8741398579081,309.32557935337866,276.5438289941845
cma,bbob_f011_i76_d10,11,10,76,0,pass,894.7011137080578,36468.781127403374,894.7011137080578,894.7011137080578,170.78581482366172,-5.781841832143982
cma,bbob_f011_i76_d10,11,10,76,0,contract,894.7011137080578,4420.842212503006,894.7011137080578,894.7011137080578,6.685570922672554,-33.40826724906469
cma,bbob_f011_i76_d10,11,10,76,0,contract_clip,894.7011137080578,4420.842212503006,894.7011137080578,894.7011137080578,6.685570922672554,-33.40826724906469
cma,bbob_f011_i76_d10,11,10,76,1,pass,-53.205223109782764,630904.6020472379,-53.205223109782764,-53.205223109782764,-53.205223109782764,-58.95798187937591
cma,bbob_f011_i76_d10,11,10,76,1,contract,-53.205223109782764,245427.72147473713,-53.205223109782764,-53.205223109782764,-53.205223109782764,-53.205223109782764
cma,bbob_f011_i76_d10,11,10,76,1,contract_clip,-53.205223109782764,245427.72147473713,-53.205223109782764,-53.205223109782764,-53.205223109782764,-53.205223109782764
cma,bbob_f012_i75_d10,12,10,75,0,pass,1618761.9972555372,3377606.852506716,1618761.9972555372,1384493.7382860892,525178.8743931422,81077.02902462342
cma,bbob_f012_i75_d10,12,10,75,0,contract,1618761.9972555372,1925094.9953543302,1618761.9972555372,1384493.7382860892,1110861.168935274,83315.66758125153
cma,bbob_f012_i75_d10,12,10,75,0,contract_clip,1618761.9972555372,1943574.17104111,1618761.9972555372,1384493.7382860892,1107292.5241126802,177728.73512943237
cma,bbob_f012_i75_d10,12,10,75,1,pass,2009474.233158199,1467371.6968093424,1467371.6968093424,1467371.6968093424,1467371.6968093424,109487.7888036925
cma,bbob_f012_i75_d10,12,10,75,1,contract,2009474.233158199,2062625.9130683553,2009474.233158199,2009474.233158199,2009474.233158199,162699.859211836
cma,bbob_f012_i75_d10,12,10,75,1,contract_clip,2009474.233158199,2062625.9130683553,2009474.233158199,2009474.233158199,2009474.233158199,162699.859211836
cma,bbob_f012_i76_d10,12,10,76,0,pass,1875719.652008338,1680779.1150650005,1680779.1150650005,1664860.7313421685,278999.2961187486,24816.463644790947
cma,bbob_f012_i76_d10,12,10,76,0,contract,1875719.652008338,1072226.352868936,1072226.352868936,1072226.352868936,717976.2792027511,55361.27084165241
cma,bbob_f012_i76_d10,12,10,76,0,contract_clip,1875719.652008338,1072226.352868936,1072226.352868936,1072226.352868936,717976.2792027511,55361.27084165241
cma,bbob_f012_i76_d10,12,10,76,1,pass,1850508.1605148348,1981926.1394190677,1850508.1605148348,1850508.1605148348,927801.2546941332,97947.05965980375
cma,bbob_f012_i76_d10,12,10,76,1,contract,1850508.1605148348,1797438.446438141,1797438.446438141,1797438.446438141,504082.81023374636,42136.006709594985
cma,bbob_f012_i76_d10,12,10,76,1,contract_clip,1850508.1605148348,1797438.446438141,1797438.446438141,1797438.446438141,504082.81023374636,42136.006709594985
cma,bbob_f013_i75_d10,13,10,75,0,pass,281.0480718210472,494.0484075803613,281.0480718210472,281.0480718210472,187.80321257415542,75.37614468871428
cma,bbob_f013_i75_d10,13,10,75,0,contract,281.0480718210472,380.3905048683424,281.0480718210472,281.0480718210472,213.3584931080104,41.523920267994185
cma,bbob_f013_i75_d10,13,10,75,0,contract_clip,281.0480718210472,380.3905048683424,281.0480718210472,281.0480718210472,213.3584931080104,41.523920267994185
cma,bbob_f013_i75_d10,13,10,75,1,pass,247.59116943949314,361.6200100940079,247.59116943949314,237.8577923398581,178.18738120361334,74.73121127420873
cma,bbob_f013_i75_d10,13,10,75,1,contract,247.59116943949314,276.5081250068344,247.59116943949314,237.8577923398581,86.79162646855316,55.263968722399916
cma,bbob_f013_i75_d10,13,10,75,1,contract_clip,247.59116943949314,276.5081250068344,247.59116943949314,237.8577923398581,86.79162646855316,55.263968722399916
cma,bbob_f013_i76_d10,13,10,76,0,pass,526.077462616454,633.4877591369761,526.077462616454,520.1156826542524,422.45241164128606,282.852471898516
cma,bbob_f013_i76_d10,13,10,76,0,contract,526.077462616454,505.6194695772658,505.6194695772658,505.6194695772658,404.3786194371462,275.91586150709793
cma,bbob_f013_i76_d10,13,10,76,0,contract_clip,526.077462616454,505.6194695772658,505.6194695772658,505.6194695772658,404.3786194371462,275.91586150709793
cma,bbob_f013_i76_d10,13,10,76,1,pass,469.0495600935453,535.653519429799,469.0495600935453,453.9711619567454,453.9711619567454,322.5802934655137
cma,bbob_f013_i76_d10,13,10,76,1,contract,469.0495600935453,439.15182914445876,439.15182914445876,439.15182914445876,439.15182914445876,281.4563240678817
cma,bbob_f013_i76_d10,13,10,76,1,contract_clip,469.0495600935453,439.15182914445876,439.15182914445876,439.15182914445876,439.15182914445876,281.4563240678817
cma,bbob_f014_i75_d10,14,10,75,0,pass,-125.87771763056843,-125.09751584007675,-125.87771763056843,-126.0084401911786,-127.16137151271572,-127.54796640626661
cma,bbob_f014_i75_d10,14,10,75,0,contract,-125.87771763056843,-125.55536954180108,-125.87771763056843,-126.0084401911786,-126.57488622202433,-127.52043536338329
cma,bbob_f014_i75_d10,14,10,75,0,contract_clip,-125.87771763056843,-125.55536954180108,-125.87771763056843,-126.0084401911786,-126.57488622202433,-127.52043536338329
cma,bbob_f014_i75_d10,14,10,75,1,pass,-126.23584678429357,-125.34586089679804,-126.23584678429357,-126.23584678429357,-126.52944415092146,-127.48175061560983
cma,bbob_f014_i75_d10,14,10,75,1,contract,-126.23584678429357,-126.39453649718207,-126.39453649718207,-126.39453649718207,-126.43959265040984,-127.55084714340386
cma,bbob_f014_i75_d10,14,10,75,1,contract_clip,-126.23584678429357,-126.39453649718207,-126.39453649718207,-126.39453649718207,-126.43959265040984,-127.55084714340386
cma,bbob_f014_i76_d10,14,10,76,0,pass,-35.27008655897018,-33.875047423315344,-35.27008655897018,-35.27008655897018,-35.730628469804564,-36.27849391916197
cma,bbob_f014_i76_d10,14,10,76,0,contract,-35.27008655897018,-35.002637784810084,-35.27008655897018,-35.27008655897018,-35.54799213313395,-36.359024756733845
cma,bbob_f014_i76_d10,14,10,76,0,contract_clip,-35.27008655897018,-35.002637784810084,-35.27008655897018,-35.27008655897018,-35.54799213313395,-36.359024756733845
cma,bbob_f014_i76_d10,14,10,76,1,pass,-35.26055337603132,-33.76111183499938,-35.26055337603132,-35.26055337603132,-35.36964284380018,-36.3208313450602
cma,bbob_f014_i76_d10,14,10,76,1,contract,-35.26055337603132,-34.464507981902365,-35.26055337603132,-35.26055337603132,-35.821566458926476,-36.32341976262624
cma,bbob_f014_i76_d10,14,10,76,1,contract_clip,-35.26055337603132,-34.464507981902365,-35.26055337603132,-35.26055337603132,-35.821566458926476,-36.32341976262624
cma,bbob_f015_i75_d10,15,10,75,0,pass,-9.894178697947694,53.52631336012669,-9.894178697947694,-9.894178697947694,-9.894178697947694,-18.301972348245343
cma,bbob_f015_i75_d10,15,10,75,0,contract,-9.894178697947694,56.686743156955146,-9.894178697947694,-9.894178697947694,-20.404302581257085,-37.330551579480485
cma,bbob_f015_i75_d10,15,10,75,0,contract_clip,-9.894178697947694,56.686743156955146,-9.894178697947694,-9.894178697947694,-20.404302581257085,-37.330551579480485
cma,bbob_f015_i75_d10,15,10,75,1,pass,-18.533017586347853,40.92728303828898,-18.533017586347853,-18.533017586347853,-18.533017586347853,-26.104869454605407
cma,bbob_f015_i75_d10,15,10,75,1,contract,-18.533017586347853,11.874816241469233,-18.533017586347853,-18.533017586347853,-18.533017586347853,-27.954362288271298
cma,bbob_f015_i75_d10,15,10,75,1,contract_clip,-18.533017586347853,11.874816241469233,-18.533017586347853,-18.533017586347853,-18.533017586347853,-27.954362288271298
cma,bbob_f015_i76_d10,15,10,76,0,pass,-131.92279773366204,-113.30668190549356,-131.92279773366204,-135.45004642964187,-135.45004642964187,-152.88486788989053
cma,bbob_f015_i76_d10,15,10,76,0,contract,-131.92279773366204,-79.19440001965185,-131.92279773366204,-135.45004642964187,-136.86159471066742,-164.33533700890533
cma,bbob_f015_i76_d10,15,10,76,0,contract_clip,-131.92279773366204,-104.58254318197478,-131.92279773366204,-135.45004642964187,-159.9880918598776,-159.9880918598776
